Scientific Name,Matched Scientific Name,Revised.CTDB.name,Latitude - original,Longitude - original,Year - parsed,turbidity,highSST,lowSST,meanSST,waveenergy
"Acropora (Acropora) carduus (Dana, 1846)",Acropora (Acropora) carduus,Acropora carduus,-13.069,143.901,1983,0.08178229,28.029999,24.46,26.38,0.071057
"Acropora (Acropora) carduus (Dana, 1846)",Acropora (Acropora) carduus,Acropora carduus,-11.587,144.031,1983,0.073148206,27.92,24.539999,26.41,0.187238
"Acropora (Acropora) carduus (Dana, 1846)",Acropora (Acropora) carduus,Acropora carduus,-14.65,145.462,1983,0.05905779,28.33,23.93,26.17,0.159632
"Acropora (Acropora) carduus (Dana, 1846)",Acropora (Acropora) carduus,Acropora carduus,-18.56,146.49,1983,0.09267254,,,,0.033358
"Acropora (Acropora) carduus (Dana, 1846)",Acropora (Acropora) carduus,Acropora carduus,-11.694,144.028,1983,0.062372394,28,24.6,26.449999,0.158486
"Acropora (Acropora) carduus (Dana, 1846)",Acropora (Acropora) carduus,Acropora carduus,-9.939,144.023,1983,0.09150131,27.939999,24.89,26.619999,0.419661
"Acropora (Acropora) carduus (Dana, 1846)",Acropora (Acropora) carduus,Acropora carduus,-18.657,146.503,1983,0.10684275,28.55,22.09,25.65,0.033358
"Acropora (Acropora) carduus (Dana, 1846)",Acropora (Acropora) carduus,Acropora carduus,-13.246,143.958,1983,0.06352097,27.98,24.46,26.33,
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora (Acropora) caroliniana,Acropora caroliniana,-23.619,152.168,1983,0.05991871,26.88,21.56,24.13,0.017618
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora (Acropora) caroliniana,Acropora caroliniana,-13.246,143.958,1983,0.06352097,27.98,24.46,26.33,
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora (Acropora) caroliniana,Acropora caroliniana,-18.232,146.638,1983,0.05736161,28.48,23.24,25.88,0.0263
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora (Acropora) caroliniana,Acropora caroliniana,-20.951,150.087,1983,0.05858842,28.08,21.63,25.09,0.152254
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora (Acropora) caroliniana,Acropora caroliniana,-13.172,143.943,1983,0.08185032,28.01,24.42,26.359999,0.082431
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-19.607,158.545,1983,0.035156228,27.5,23.199999,25.32,
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-14.492,144.974,1983,0.11641185,28.32,23.14,25.88,0.181785
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-17.41,155.878,1983,0.030428972,28.4,24.359999,26.38,
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-17.427,155.852,1983,0.06638362,28.38,24.33,26.34,
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-11.592,144.031,1983,0.073148206,27.91,24.539999,26.4,0.187238
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-11.694,144.028,1983,0.062372394,28,24.6,26.449999,0.158486
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-13.043,143.626,1983,0.07797267,28.46,23.99,26.46,0.955337
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-18.232,146.638,1983,0.05736161,28.48,23.24,25.88,0.0263
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-13.169,143.942,1983,0.08185032,28.01,24.42,26.359999,0.082431
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-23.905,152.389,1983,0.069237836,26.949999,21.38,24.08,0.75285
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-23.635,152.155,1983,0.07025147,26.84,21.48,24.08,0.017618
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-13.246,143.958,1983,0.06352097,27.98,24.46,26.33,
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-10.766,143.983,1983,0.09077215,27.96,24.68,26.46,0.016214
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-19.883,158.316,1983,0.055503912,27.41,23.289999,25.279999,
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-16.6,150.283,1983,0.030781476,28.46,24.4,26.43,0.001776
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-23.886,152.424,1983,0.069237836,26.99,21.51,24.15,0.75285
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-11.739,144.101,1983,0.07918236,28.119999,24.529999,26.43,
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora (Acropora) cerealis,Acropora cerealis,-14.732,145.194,1983,0.11542707,28.939999,23.109999,25.949999,0.054733
Acropora (Acropora) chesterfieldensis,Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,-16.6,150.283,1983,0.030781476,28.46,24.4,26.43,0.001776
Acropora (Acropora) chesterfieldensis,Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,-19.333,158.666,1983,0.03431332,27.699999,23.55,25.609999,
Acropora (Acropora) chesterfieldensis,Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,-17.427,155.852,1983,0.06638362,28.38,24.33,26.34,
Acropora (Acropora) chesterfieldensis,Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,-19.607,158.545,1983,0.035156228,27.5,23.199999,25.32,
Acropora (Acropora) chesterfieldensis,Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,-17.416,155.866,1983,0.06638362,28.369999,24.32,26.349998,
Acropora (Acropora) chesterfieldensis,Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,-18.659,146.511,1983,0.10684275,,,,0.033358
Acropora (Acropora) chesterfieldensis,Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,-19.865,158.296,1983,0.03785957,27.41,23.279999,25.3,
Acropora (Acropora) chesterfieldensis,Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,-19.4,158.85,1983,0.03508881,27.5,23.38,25.56,
Acropora (Acropora) chesterfieldensis,Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,-19.883,158.316,1983,0.055503912,27.41,23.289999,25.279999,
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-18.232,146.638,1983,0.05736161,28.48,23.24,25.88,0.0263
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-26.978,153.486,1983,0.054520253,26.14,20.14,23.24,0.014867
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-13.166,143.95,1983,0.08185032,28.01,24.439999,26.38,0.082431
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-9.75,143.85,1983,0.11162425,28.55,25.189999,26.98,0.083375
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-13.167,143.946,1983,0.08185032,28.01,24.42,26.359999,0.082431
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-13.246,143.909,1983,0.06352097,27.96,24.33,26.31,0.082431
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-11.592,144.031,1983,0.073148206,27.91,24.539999,26.4,0.187238
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-16.28,149.96,1983,0.027516393,28.46,24.42,26.47,
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-14.4255,144.8168,1983,0.08600134,28.349998,23.25,25.949999,0.06581
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-11.694,144.028,1983,0.062372394,28,24.6,26.449999,0.158486
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-11.914,143.473,1983,0.12490065,28.96,24.32,26.65,0.134963
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora (Acropora) clathrata,Acropora clathrata,-23.619,152.168,1983,0.05991871,26.88,21.56,24.13,0.017618
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-18.56,146.49,1983,0.09267254,,,,0.033358
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-14.492,144.974,1983,0.11641185,28.32,23.14,25.88,0.181785
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-12.783,143.702,1983,0.070740454,28.019999,24.24,26.38,0.041202
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-14.524,144.964,1983,0.11641185,28.49,23.1,25.849998,0.181785
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-18.68,146.59,1983,0.06353092,28.609999,22.31,25.689999,0.044006
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-18.659,146.511,1983,0.10684275,,,,0.033358
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-16.6,150.283,1983,0.030781476,28.46,24.4,26.43,0.001776
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-11.829,144.061,1983,0.06179947,28.05,24.63,26.439999,
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-18.199,146.809,1983,0.068078116,28.349998,23.279999,25.9,0.044387
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-9.75,143.85,1983,0.11162425,28.55,25.189999,26.98,0.083375
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-23.605,152.159,1983,0.05991871,26.91,21.6,24.16,0.017618
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-11.592,144.031,1983,0.073148206,27.91,24.539999,26.4,0.187238
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-26.978,153.486,1983,0.054520253,26.14,20.14,23.24,0.014867
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-11.914,143.473,1983,0.12490065,28.96,24.32,26.65,0.134963
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-18.232,146.638,1983,0.05736161,28.48,23.24,25.88,0.0263
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-17.41,155.878,1983,0.030428972,28.4,24.359999,26.38,
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-11.694,144.028,1983,0.062372394,28,24.6,26.449999,0.158486
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-13.169,143.942,1983,0.08185032,28.01,24.42,26.359999,0.082431
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-9.775,143.86,1983,0.11162425,28.599998,25.119999,26.98,0.061519
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-23.619,152.168,1983,0.05991871,26.88,21.56,24.13,0.017618
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-12.992,143.858,1983,0.072858445,27.939999,24.47,26.38,0.038934
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-23.627,152.181,1983,0.05991871,26.859999,21.55,24.13,0.017618
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-10.766,143.983,1983,0.09077215,27.96,24.68,26.46,0.016214
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-13.166,143.95,1983,0.08185032,28.01,24.439999,26.38,0.082431
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora (Acropora) cytherea,Acropora cytherea,-23.635,152.155,1983,0.07025147,26.84,21.48,24.08,0.017618
"Acropora (Acropora) dendrum (Bassett-Smith, 1890)",Acropora (Acropora) dendrum,Acropora dendrum,-23.627,152.181,1983,0.05991871,26.859999,21.55,24.13,0.017618
"Acropora (Acropora) dendrum (Bassett-Smith, 1890)",Acropora (Acropora) dendrum,Acropora dendrum,-18.232,146.638,1983,0.05736161,28.48,23.24,25.88,0.0263
"Acropora (Acropora) dendrum (Bassett-Smith, 1890)",Acropora (Acropora) dendrum,Acropora dendrum,-19.607,158.545,1983,0.035156228,27.5,23.199999,25.32,
"Acropora (Acropora) dendrum (Bassett-Smith, 1890)",Acropora (Acropora) dendrum,Acropora dendrum,-18.199,146.809,1983,0.068078116,28.349998,23.279999,25.9,0.044387
"Acropora (Acropora) dendrum (Bassett-Smith, 1890)",Acropora (Acropora) dendrum,Acropora dendrum,-23.619,152.168,1983,0.05991871,26.88,21.56,24.13,0.017618
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-11.739,144.101,1983,0.07918236,28.119999,24.529999,26.43,
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-23.627,152.181,1983,0.05991871,26.859999,21.55,24.13,0.017618
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-14.688,145.468,1983,0.05905779,28.34,23.689999,26.109999,0.190269
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-13.166,143.95,1983,0.08185032,28.01,24.439999,26.38,0.082431
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-29.933,159.066,1983,0.04077379,24.49,19.17,21.74,
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-9.775,143.86,1983,0.11162425,28.599998,25.119999,26.98,0.061519
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-18.659,146.511,1983,0.10684275,,,,0.033358
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-18.232,146.638,1983,0.05736161,28.48,23.24,25.88,0.0263
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-27.45,153.416,1983,0.25502554,26.449999,18.56,22.63,1.177402
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-18.661,146.56,1983,0.06353092,28.63,22.23,25.71,0.044006
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-19.865,158.296,1983,0.03785957,27.41,23.279999,25.3,
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-16.6,150.283,1983,0.030781476,28.46,24.4,26.43,0.001776
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-13.246,143.909,1983,0.06352097,27.96,24.33,26.31,0.082431
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-17.411,155.846,1983,0.06638362,28.38,24.31,26.34,
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-23.55,151.66,1983,0.053365964,27.15,20.439999,23.85,0.056398
"Acropora (Acropora) digitifera (Dana, 1846)",Acropora (Acropora) digitifera,Acropora digitifera,-23.635,152.155,1983,0.07025147,26.84,21.48,24.08,0.017618
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-13.246,143.958,1983,0.06352097,27.98,24.46,26.33,
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-9.867,143.167,1983,0.08475775,29.039999,25.269999,27.26,0.298591
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.682,146.513,1983,0.10684275,28.71,22,25.619999,0.03283
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-13.166,143.95,1983,0.08185032,28.01,24.439999,26.38,0.082431
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.56,146.49,1983,0.09267254,,,,0.033358
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.6,146.483,1983,0.09267254,28.689999,22.09,25.699999,0.033358
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-13.246,143.909,1983,0.06352097,27.96,24.33,26.31,0.082431
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.659,146.511,1983,0.10684275,,,,0.033358
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.772,146.532,1983,0.11222704,28.619999,21.779999,25.599998,0.043329
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-13.067,143.903,1983,0.08178229,28.029999,24.46,26.38,0.071057
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-23.627,152.181,1983,0.05991871,26.859999,21.55,24.13,0.017618
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.199,146.809,1983,0.068078116,28.349998,23.279999,25.9,0.044387
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-23.905,152.389,1983,0.069237836,26.949999,21.38,24.08,0.75285
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-13.043,143.626,1983,0.07797267,28.46,23.99,26.46,0.955337
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-14.732,145.194,1983,0.11542707,28.939999,23.109999,25.949999,0.054733
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-10.728,143.986,1983,0.09077215,27.859999,24.85,26.5,0.013147
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-11.694,144.028,1983,0.062372394,28,24.6,26.449999,0.158486
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-9.775,143.86,1983,0.11162425,28.599998,25.119999,26.98,0.061519
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-23.697,152.201,1983,0.07025147,26.869999,21.439999,24.08,0.052434
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.232,146.638,1983,0.05736161,28.48,23.24,25.88,0.0263
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.766,146.533,1983,0.11222704,28.65,21.83,25.609999,0.043329
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-13.943,144.237,1983,0.08537894,28.33,23.529999,25.97,0.170795
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-19.883,158.316,1983,0.055503912,27.41,23.289999,25.279999,
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.657,146.503,1983,0.10684275,28.55,22.09,25.65,0.033358
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-19.883,158.316,1983,0.055503912,27.41,23.289999,25.279999,
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-12.783,143.702,1983,0.070740454,28.019999,24.24,26.38,0.041202
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-23.635,152.155,1983,0.07025147,26.84,21.48,24.08,0.017618
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-12.119,143.803,1983,0.09073071,27.98,24.48,26.32,0.07497
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-9.58,143.74,1983,0.084291056,28.449999,25.43,27.13,0.038684
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.68,146.59,1983,0.06353092,28.609999,22.31,25.689999,0.044006
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-18.661,146.56,1983,0.06353092,28.63,22.23,25.71,0.044006
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-14.483,145.25,1983,0.085985914,28.289999,23.64,26.07,0.25895
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-9.918,144.03,1983,0.09150131,27.949999,24.869999,26.619999,0.419661
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-13.169,143.942,1983,0.08185032,28.01,24.42,26.359999,0.082431
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-11.914,143.473,1983,0.12490065,28.96,24.32,26.65,0.134963
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-26.978,153.486,1983,0.054520253,26.14,20.14,23.24,0.014867
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora (Acropora) divaricata,Acropora divaricata,-14.524,144.964,1983,0.11641185,28.49,23.1,25.849998,0.181785
