Name,Scientific.Name,locality,Latitude - processed,Longitude - processed,Coordinate Uncertainty in Metres - parsed,IMCRA Region - parsed,State - parsed,Year - parsed,coordinate Uncertainty In Meters,Data Resource ID
"Cyphastrea chalcidicum (ForskÇè_l, 1775)",Cyphastrea.chalcidicum,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Cyphastrea serailia (ForskÇè_l, 1775)",Cyphastrea.serailia,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Diploastrea heliopora (Lamarck, 1816)",Diploastrea.heliopora,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
Echinophyllia echinoporoides,Echinophyllia.echinoporoides,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
Echinophyllia orpheensis nom. nov.,Echinophyllia.orpheensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Echinopora gemmacea (Lamarck, 1816)",Echinopora.gemmacea,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Echinopora horrida Dana, 1846",Echinopora.horrida,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favia favus (ForskÇè_l, 1775)",Favia.favus,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favia laxa (Klunzinger, 1879)",Favia.laxa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favia matthaii Vaughan, 1918",Favia.matthaii,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favia pallida (Dana, 1846)",Favia.pallida,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favia rotumana (Gardiner, 1899)",Favia.rotumana,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favia stelligera (Dana, 1846)",Favia.stelligera,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favites abdita (Ellis & Solander, 1786)",Favites.abdita,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favites flexuosa (Dana, 1846)",Favites.flexuosa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favites halicora (Ehrenberg, 1834)",Favites.halicora,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favites pentagona (Esper, 1794)",Favites.pentagona,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Favites russelli (Wells, 1954)",Favites.russelli,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Fungia (Danafungia) horrida Dana, 1846",Fungia.horrida,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Fungia (Pleuractis) moluccensis van der Horst, 1919",Fungia.moluccensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Fungia (Pleuractis) paumotensis Stutchbury, 1833",Fungia.paumotensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Fungia (Verrillofungia) concinna Verrill, 1864",Fungia.concinna,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Fungia (Verrillofungia) granulosa Klunzinger, 1879",Fungia.granulosa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Fungia (Verrillofungia) scabra Doderlein, 1901",Fungia.scabra,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Galaxea fascicularis (Linnaeus, 1767)",Galaxea.fascicularis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Goniastrea aspera Verrill, 1865",Goniastrea.aspera,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Goniastrea australensis (Edwards & Haime, 1857)",Goniastrea.australensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Goniastrea edwardsi Chevalier, 1971",Goniastrea.edwardsi,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Goniastrea palauensis (Yabe, Sugiyama & Eguchi, 1936)",Goniastrea.palauensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Goniastrea pectinata (Ehrenberg, 1834)",Goniastrea.pectinata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Goniopora columna Dana, 1846",Goniopora.columna,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Goniopora djiboutiensis Vaughan, 1907",Goniopora.djiboutiensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Goniopora fruticosa Saville-Kent, 1893",Goniopora.fruticosa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Goniopora lobata Edwards & Haime, 1860",Goniopora.lobata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Goniopora minor Crossland, 1952",Goniopora.minor,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
Goniopora norfolkensis,Goniopora.norfolkensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
Goniopora palmensis,Goniopora.palmensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Goniopora somaliensis Vaughan, 1907",Goniopora.somaliensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Goniopora stokesi Edwards & Haime, 1851",Goniopora.stokesi,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Goniopora tenuidens Quelch, 1886",Goniopora.tenuidens,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Herpolitha limax (Houttuyn, 1772)",Herpolitha.limax,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Hydnophora exesa (Pallas, 1766)",Hydnophora.exesa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Hydnophora rigida (Dana, 1846)",Hydnophora.rigida,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Leptastrea purpurea (Dana, 1846)",Leptastrea.purpurea,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Leptastrea transversa Klunzinger, 1879",Leptastrea.transversa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria.phrygia,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Leptoseris scabra Vaughan, 1907",Leptoseris.scabra,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Leptoseris yabei (Pillai & Scheer, 1976)",Leptoseris.yabei,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Lobophyllia corymbosa (Forskal, 1775)",Lobophyllia.corymbosa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
Lobophyllia hemprichii,Lobophyllia.hemprichii,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia.pachysepta,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Merulina ampliata (Ellis & Solander, 1786)",Merulina.ampliata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Montastrea curta (Dana, 1846)",Montastrea.curta,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Montastrea magnistellata Chevalier, 1971",Montastrea.magnistellata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Montastrea valenciennesi (Edwards & Haime, 1848)",Montastrea.valenciennesi,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Montipora danae Edwards & Haime, 1851",Montipora.danae,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Montipora verrucosa (Lamarck, 1816)",Montipora.verrucosa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Moseleya latistellata Quelch, 1884",Moseleya.latistellata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Mycedium elephantotus (Pallas, 1766)",Mycedium.elephantotus,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
Oulophyllia bennettae,Oulophyllia.bennettae,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Oulophyllia crispa (Lamarck, 1816)",Oulophyllia.crispa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Oxypora lacera (Verrill, 1864)",Oxypora.lacera,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Pachyseris speciosa (Dana, 1846)",Pachyseris.speciosa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Pavona cactus (Forskal, 1775)",Pavona.cactus,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Pavona varians Verrill, 1864",Pavona.varians,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Pectinia alcicornis (Saville-Kent, 1871)",Pectinia.alcicornis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Pectinia lactuca (Pallas, 1766)",Pectinia.lactuca,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Pectinia paeonia (Dana, 1846)",Pectinia.paeonia,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Platygyra pini Chevalier, 1975",Platygyra.pini,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Pocillopora damicornis (Linnaeus, 1758)",Pocillopora.damicornis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1975,500,dr684
"Podabacia crustacea (Pallas, 1766)",Podabacia.crustacea,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Porites (Napopora) vaughani Crossland, 1952",Porites.vaughani,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Porites (Porites) australiensis Vaughan, 1918",Porites.australiensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Porites (Porites) cylindrica Dana, 1846",Porites.cylindrica,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Porites (Porites) lichen Dana, 1846",Porites.lichen,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Porites (Porites) lobata Dana, 1846",Porites.lobata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Porites (Porites) lutea Edwards & Haime, 1860",Porites.lutea,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Porites (Porites) nigrescens Dana, 1848",Porites.nigrescens,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Porites (Porites) solida (Forskal, 1775)",Porites.solida,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Porites (Synaraea) rus (Forskal, 1775)",Porites.rus,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Psammocora explanulata van der Horst, 1922",Psammocora.explanulata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1975,500,dr684
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha.robusta,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia.vitiensis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora.caliendrum,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1975,500,dr684
"Seriatopora hystrix Dana, 1846",Seriatopora.hystrix,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1975,500,dr684
"Stylocoeniella guentheri Bassett-Smith, 1890",Stylocoeniella.guentheri,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1975,500,dr684
"Stylophora pistillata Esper, 1797",Stylophora.pistillata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1975,500,dr684
"Trachyphyllia geoffroyi (Audouin, 1826)",Trachyphyllia.geoffroyi,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1976,500,dr684
"Turbinaria peltata (Esper, 1794)",Turbinaria.peltata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Acanthastrea echinata (Dana, 1846)",Acanthastrea.echinata,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1979,500,dr684
"Acropora (Acropora) aculeus (Dana, 1846)",Acropora.aculeus,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) carduus (Dana, 1846)",Acropora.carduus,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) divaricata (Dana, 1846)",Acropora.divaricata,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) elseyi (Brook, 1892)",Acropora.elseyi,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) formosa (Dana, 1846)",Acropora.formosa,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) granulosa (Edwards & Haime, 1860)",Acropora.granulosa,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) humilis (Dana, 1846)",Acropora.humilis,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
Acropora (Acropora) kirstyae,Acropora.kirstyae,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) microphthalma (Verrill, 1869)",Acropora.microphthalma,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) millepora (Ehrenberg, 1834)",Acropora.millepora,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) sarmentosa (Brook, 1892)",Acropora.sarmentosa,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) selago (Studer, 1878)",Acropora.selago,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora.valenciennesi,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) valida (Dana, 1846)",Acropora.valida,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Acropora) vaughani Wells, 1954",Acropora.vaughani,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
Acropora (Acropora) verweyi,Acropora.verweyi,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora (Isopora) brueggemanni (Brook, 1893)",Acropora.brueggemanni,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora.longicyathus,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Alveopora catalai Wells, 1968",Alveopora.catalai,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1981,500,dr684
"Anacropora forbesi Ridley, 1884",Anacropora.forbesi,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Anacropora puertogalerae Nemenzo, 1964",Anacropora.puertogalerae,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
Anacropora reticulata,Anacropora.reticulata,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
"Astreopora gracilis Bernard, 1896",Astreopora.gracilis,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,Northeast Shelf Province,Queensland,1983,500,dr684
