Scientific Name,Matched Scientific Name,Revised CTDB name,,Species - matched,locality,Latitude - original,Longitude - original,Year - parsed,el 954 chl,el 2097 salinity max,el 2096 salinity min,el 955 temp,el 947 turb
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1981,0.76855814,35.559998,34.48,26.037094,0.09267254
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,Between Haslewood and Whitsunday Islands,-20.283,149.06,1981,0.5620366,35.489998,34.649998,25.18143,0.08063255
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,Great Detached Reef,-11.694,144.028,1981,0.48999563,35.38,34.7,26.695108,0.062372394
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Orpheus Island (Palm Islands), W side",-18.6,146.483,1981,0.76855814,35.559998,34.469997,25.941769,0.09267254
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,Magdelaine Cay,-16.6,150.283,1981,0.10375753,35.329998,34.92,26.654171,0.030781476
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Lizard Island lagoon, between South Island and Palfrey Island",-14.696,145.451,1981,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Mellish Reef, SW end",-17.427,155.852,1981,0.4884264,35.2,34.88,26.554186,0.06638362
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Britomart Reef, NW side",-18.199,146.809,1981,0.47063765,35.54,34.55,26.26456,0.068078116
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Corbett Reef, W end",-13.943,144.237,1981,0.6563548,35.36,34.61,26.341537,0.08537894
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Long Island, Chesterfield Atoll",-19.883,158.316,1981,0.45867953,35.35,35,25.34758,0.055503912
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Mellish Reef, NE side",-17.399,155.875,1981,0.10452842,35.2,34.88,26.629068,0.030428972
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Bennett Island, (Passage Islet) Chesterfield Atoll",-19.333,158.666,1981,0.1347396,35.3,34.93,25.76719,0.03431332
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,1981,0.95908695,35.57,34.469997,25.8367,0.10684275
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Headland between Watson's Beach and Aborigine Beach, Lizard Island",-14.663,145.448,1981,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Keeper Reef, NW corner",-18.75,147.266,1981,0.2180221,35.54,34.559998,26.148256,0.04354394
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,Raine Island NW side,-11.587,144.031,1981,0.49862403,35.37,34.69,26.641857,0.073148206
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,Bushy Island-Redbill Reef,-20.966,150.083,1981,0.36793962,35.579998,34.98,25.355349,0.05858842
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Sue Island, SW and NW sides",-10.2,142.81,1981,0.80575466,35.53,33.989998,27.468773,0.09777178
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Houghton Island, W corner",-14.524,144.964,1981,1.4286817,35.44,34.719997,26.132479,0.11641185
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Electra Head, Great Palm Island",-18.73,146.69,1981,,35.57,34.489998,25.939377,
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Fitzroy Reef, S side",-23.635,152.155,1981,0.5673854,35.68,35.12,24.40502,0.07025147
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,Great Detached Reef,-11.739,144.101,1981,0.644344,35.39,34.71,26.781054,0.07918236
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Falcon Island (Palm Islands), N end",-18.766,146.533,1981,1.0441041,35.57,34.46,25.787212,0.11222704
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Fitzroy Reef, SE side",-23.627,152.181,1981,0.3999051,35.68,35.12,24.40502,0.05991871
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Turtle Islands, Lihou reefs",-17.25,151.44,1981,0.08425998,35.3,34.96,26.525854,0.027919024
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Fitzroy Reef, N side",-23.605,152.159,1981,0.3999051,35.69,35.12,24.543974,0.05991871
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Elk Cliff, Great Palm Island",-18.68,146.59,1981,0.41033953,35.57,34.48,25.965076,0.06353092
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"8 km E of Wye Reef, SE side",-12.783,143.702,1981,0.4812688,35.46,34.719997,26.63146,0.070740454
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Britomart Reef, S side",-18.232,146.638,1981,0.3459876,35.54,34.53,26.272865,0.05736161
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Bennett Island (Passage Islet), Chesterfield Atoll",-19.333,158.666,1981,0.1347396,35.3,34.93,25.76719,0.03431332
"Porites (Porites) lutea Edwards & Haime, 1860",Porites (Porites) lutea,Porites lutea,,Porites (Porites) lutea,"Low Isles, W side",-16.388,145.557,1981,0.7202244,35.5,34.68,26.228045,0.09003542
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,"Dewar Island (Murray Islands), S side",-9.918,144,1981,0.71387374,35.11,34.29,26.946064,0.09150131
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,"Sue Island, NW corner",-10.2,142.81,1981,0.80575466,35.53,33.989998,27.468773,0.09777178
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,Tijou Reef,-13.166,143.95,1981,0.6841327,35.42,34.79,26.593689,0.08185032
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,Yonge Reef,-14.597,145.623,1981,0.5453999,35.46,34.75,26.701506,0.06994386
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,"Wheeler Reef, W side",-18.8,147.533,1981,0.26264694,35.53,34.559998,26.196846,0.049818214
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,Great Detached Reef,-11.739,144.101,1981,0.644344,35.39,34.71,26.781054,0.07918236
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,Pompey Complex,-20.976,150.527,1981,0.503741,35.57,35.02,25.278969,0.071129635
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,Great Detached Reef,-11.694,144.028,1981,0.48999563,35.38,34.7,26.695108,0.062372394
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,"Polmaise Reef, W side;",-23.55,151.66,1981,0.31494623,35.73,35.09,24.151495,0.053365964
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,"Pandora Reef, S side",-18.814,146.432,1981,2.0620704,35.579998,34.45,25.927185,0.16435862
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,Llewellyn Reef lagoon,-23.7,152.183,1981,0.5673854,35.68,35.12,24.269413,0.07025147
"Porites (Porites) mayeri Vaughan, 1918",Porites (Porites) mayeri,Porites mayeri,,Porites (Porites) mayeri,"Corbett Reef, W end",-13.943,144.237,1981,0.6563548,35.36,34.61,26.341537,0.08537894
"Porites (Porites) murrayensis Vaughan, 1918",Porites (Porites) murrayensis,Porites murrayensis,,Porites (Porites) murrayensis,"Fitzroy Reef, S side",-23.635,152.155,1981,0.5673854,35.68,35.12,24.40502,0.07025147
"Porites (Porites) murrayensis Vaughan, 1918",Porites (Porites) murrayensis,Porites murrayensis,,Porites (Porites) murrayensis,Little Mary Reef,-9.77,143.898,1981,0.88773537,35.1,34.19,27.2731,0.10283766
"Porites (Porites) murrayensis Vaughan, 1918",Porites (Porites) murrayensis,Porites murrayensis,,Porites (Porites) murrayensis,Magdelaine Cay,-16.6,150.283,1981,0.10375753,35.329998,34.92,26.654171,0.030781476
"Porites (Porites) murrayensis Vaughan, 1918",Porites (Porites) murrayensis,Porites murrayensis,,Porites (Porites) murrayensis,"Fitzroy Reef, N side",-23.605,152.159,1981,0.3999051,35.69,35.12,24.543974,0.05991871
"Porites (Porites) murrayensis Vaughan, 1918",Porites (Porites) murrayensis,Porites murrayensis,,Porites (Porites) murrayensis,"Turtle Islands, Lihou reefs",-17.25,151.44,1981,0.08425998,35.3,34.96,26.525854,0.027919024
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,Magdelaine Cay,-16.6,150.283,1981,0.10375753,35.329998,34.92,26.654171,0.030781476
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Bewick Island, NE corner",-14.4255,144.8168,1981,0.6497173,35.42,34.68,26.18764,0.08600134
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Britomart Reef, S side",-18.232,146.638,1981,0.3459876,35.54,34.53,26.272865,0.05736161
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Pelorus Island, Palm Islands, W",-18.551,146.488,1981,0.5267805,,,26.082157,0.07264904
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Corbett Reef, W end",-13.943,144.237,1981,0.6563548,35.36,34.61,26.341537,0.08537894
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,Tijou Reef,-13.166,143.95,1981,0.6841327,35.42,34.79,26.593689,0.08185032
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,Swain Reefs,-21.2,152.566,1981,0.5828475,35.51,35.12,25.592916,0.076359786
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Sue Island, SW and NW sides",-10.2,142.81,1981,0.80575466,35.53,33.989998,27.468773,0.09777178
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1981,0.76855814,35.559998,34.48,26.037094,0.09267254
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Wyer Island (Murray Islands), NW side",-9.939,144.023,1981,0.71387374,35.11,34.3,26.875303,0.09150131
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"South Islet, Willis Islands",-16.28,149.96,1981,0.10403768,35.329998,34.899998,26.665705,0.027516393
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Maer Island (Murray Islands), SW side",-9.926,144.048,1981,0.81454706,35.1,34.3,26.875303,0.09687211
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Maer Island (Murray Islands), E side",-9.912,144.066,1981,0.81454706,35.079998,34.29,26.851397,0.09687211
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Lizard Island, in lagoon near Palfrey Island",-14.692,145.453,1981,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,Pompey Complex,-20.976,150.527,1981,0.503741,35.57,35.02,25.278969,0.071129635
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,Tijou Reef S end,-13.246,143.958,1981,0.39787814,35.399998,34.79,26.639708,0.06352097
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,Little Mary Reef,-9.775,143.86,1981,1.129661,35.11,34.19,27.2731,0.11162425
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,Raine Island NW side,-11.587,144.031,1981,0.49862403,35.37,34.69,26.641857,0.073148206
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Yorke Island, N side",-9.747,143.411,1981,0.5863644,35.28,34.03,27.562008,0.07994187
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,Swain Reefs,-21.116,152.766,1981,0.14303759,35.5,35.13,25.824387,0.037419327
"Porites (Porites) nigrescens Dana, 1848",Porites (Porites) nigrescens,Porites nigrescens,,Porites (Porites) nigrescens,"Falcon Island (Palm Islands), SW end",-18.772,146.532,1981,1.0441041,35.57,34.46,25.787212,0.11222704
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,"South Islet, Willis Islands",-16.28,149.96,1981,0.10403768,35.329998,34.899998,26.665705,0.027516393
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,Tijou Reef,-13.169,143.942,1981,0.6841327,35.42,34.79,26.593689,0.08185032
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,"Elk Cliff, Great Palm Island",-18.68,146.59,1981,0.41033953,35.57,34.48,25.965076,0.06353092
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,"Long Island, Chesterfield Atoll",-19.883,158.316,1981,0.45867953,35.35,35,25.34758,0.055503912
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,"Turtle Islands, Lihou reefs",-17.25,151.44,1981,0.08425998,35.3,34.96,26.525854,0.027919024
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,Magdelaine Cay,-16.6,150.283,1981,0.10375753,35.329998,34.92,26.654171,0.030781476
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,"Polmaise Reef, W side;",-23.55,151.66,1981,0.31494623,35.73,35.09,24.151495,0.053365964
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,"Lizard Island, in lagoon near Palfrey Island",-14.692,145.453,1981,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1981,0.76855814,35.559998,34.48,26.037094,0.09267254
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,"Mellish Reef, NE side",-17.399,155.875,1981,0.10452842,35.2,34.88,26.629068,0.030428972
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,Great Detached Reef,-11.694,144.028,1981,0.48999563,35.38,34.7,26.695108,0.062372394
"Porites (Porites) solida (Forskal, 1775)",Porites (Porites) solida,Porites solida,,Porites (Porites) solida,"Lizard Island, SE side",-14.68,145.472,1981,0.3675777,35.469997,34.739998,26.44021,0.05905779
"Porites (Porites) stephensoni Crossland, 1952",Porites (Porites) stephensoni,Porites stephensoni,,Porites (Porites) stephensoni,"Low Isles, W side",-16.388,145.557,1981,0.7202244,35.5,34.68,26.228045,0.09003542
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Pompey Complex, SE end",-21.013,150.516,1981,0.503741,35.57,35.02,25.249443,0.071129635
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Raine Island NW side,-11.587,144.031,1981,0.49862403,35.37,34.69,26.641857,0.073148206
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Darnley Island, W side",-9.58,143.74,1981,0.636292,35.079998,34.05,27.469849,0.084291056
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Martha Ridgeway Reef,-12.119,143.803,1981,0.9290357,35.44,34.7,26.645206,0.09073071
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Mellish Reef, NE side",-17.399,155.875,1981,0.10452842,35.2,34.88,26.629068,0.030428972
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Britomart Reef, NW side",-18.199,146.809,1981,0.47063765,35.54,34.55,26.26456,0.068078116
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Pioneer Bay, Orpheus Island, Palm Islands, N end",-18.595,146.489,1981,0.76855814,,,25.941769,0.09267254
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Maer Island (Murray Islands), SW side",-9.926,144.048,1981,0.81454706,35.1,34.3,26.875303,0.09687211
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Swain Reef,-21.5,152.416,1981,0.49115217,35.54,35.12,25.386366,0.06887172
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Yorke Island, N side",-9.747,143.411,1981,0.5863644,35.28,34.03,27.562008,0.07994187
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Houghton Island, W corner",-14.524,144.964,1981,1.4286817,35.44,34.719997,26.132479,0.11641185
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1981,0.95908695,,,25.8367,0.10684275
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Britomart Reef, S side",-18.232,146.638,1981,0.3459876,35.54,34.53,26.272865,0.05736161
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Yonge Reef,-14.693,145.657,1981,0.37388834,35.46,34.739998,26.630922,0.058236722
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Bushy Island-Redbill Reef,-20.966,150.083,1981,0.36793962,35.579998,34.98,25.355349,0.05858842
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Falcon Island (Palm Islands), N end",-18.766,146.533,1981,1.0441041,35.57,34.46,25.787212,0.11222704
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Jewell Reef,-14.368,145.373,1981,0.14617366,35.43,34.76,26.676342,0.037831426
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Bushy Island-Redbill Reef, N end",-20.943,150.072,1981,0.36793962,35.57,34.98,25.37782,0.05858842
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Elk Cliff, Great Palm Island",-18.68,146.59,1981,0.41033953,35.57,34.48,25.965076,0.06353092
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Headland between Watson's Beach and Aborigine Beach, Lizard Island",-14.663,145.448,1981,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Between Orpheus and Pelorus Islands,-18.56,146.49,1981,0.76855814,,,26.082157,0.09267254
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Low Isles, W side",-16.388,145.557,1981,0.7202244,35.5,34.68,26.228045,0.09003542
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Pompey Complex,-20.976,150.527,1981,0.503741,35.57,35.02,25.278969,0.071129635
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Falcon Island (Palm Islands), SW end",-18.772,146.532,1981,1.0441041,35.57,34.46,25.787212,0.11222704
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Sir Charles Hardy Islands, NW side",-11.914,143.473,1981,1.5088648,35.399998,34.63,27.015633,0.12490065
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Swain Reefs,-21.5,152.416,1981,0.49115217,35.54,35.12,25.386366,0.06887172
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Curacao Island, Palm Islands, N. Side",-18.661,146.56,1981,0.41033953,35.57,34.48,25.918518,0.06353092
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Chinaman's Head, Lizard Island",-14.66,145.44,1981,0.4461397,35.469997,34.739998,26.368551,0.06773445
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Electra Head, Great Palm Island",-18.73,146.69,1981,,35.57,34.489998,25.939377,
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1981,0.76855814,35.559998,34.48,26.037094,0.09267254
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Orpheus Island (Palm Islands), W side",-18.6,146.483,1981,0.76855814,35.559998,34.469997,25.941769,0.09267254
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Fantome Island (Palm Islands), W side",-18.682,146.513,1981,0.95908695,35.57,34.469997,25.836819,0.10684275
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Low Isles, N side",-16.383,145.566,1981,0.7202244,35.5,34.68,26.235575,0.09003542
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,1981,,,,25.356184,
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Happy Bay, Long Island, Whitsunday Islands",-20.333,148.85,1981,,,,25.120651,
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Sue Island, SW and NW sides",-10.2,142.81,1981,0.80575466,35.53,33.989998,27.468773,0.09777178
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"South East Cape, Great Palm Island",-18.76,146.69,1981,,35.57,34.48,25.904774,
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,Bushy Island-Redbill Reef,-20.966,150.083,1981,0.36793962,35.579998,34.98,25.355349,0.05858842
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"North West Reef, S side",-10.483,142.2,1981,1.7045559,35.55,33.71,27.47451,0.13985872
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Wyer Island (Murray Islands), NW side",-9.939,144.023,1981,0.71387374,35.11,34.3,26.875303,0.09150131
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"The reef front, LORD HOWE ISLAND",-31.547,159.059,1981,0.2158995,35.7,35.61,21.107761,0.044356234
"Porites (Synaraea) rus (Forskal, 1775)",Porites (Synaraea) rus,Porites rus,,Porites (Synaraea) rus,"Turtle Islands, W point of a southern island",-14.732,145.194,1981,1.0693185,35.469997,34.739998,26.257446,0.11542707
"Psammocora contigua (Esper, 1797)",Psammocora contigua,Psammocora contigua,,Psammocora contigua,"Lizard Island, in lagoon near Palfrey Island",-14.692,145.453,1975,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Psammocora contigua (Esper, 1797)",Psammocora contigua,Psammocora contigua,,Psammocora contigua,Flat sea floor between Maer Island (Murray Islands) and the barrier reef,-9.904,144.114,1975,0.81454706,35.059998,34.29,26.923712,0.09687211
"Psammocora contigua (Esper, 1797)",Psammocora contigua,Psammocora contigua,,Psammocora contigua,Tijou Reef,-13.169,143.942,1975,0.6841327,35.42,34.79,26.593689,0.08185032
"Psammocora contigua (Esper, 1797)",Psammocora contigua,Psammocora contigua,,Psammocora contigua,"Bewick Island, NE corner",-14.4251,144.8154,1975,0.6497173,35.42,34.68,26.18764,0.08600134
