Record ID,Scientific Name,Matched.Scientific.Name,Revised CTDB name,Taxon Rank - matched,Species - matched,locality,Latitude - original,Longitude - original,Coordinate Uncertainty in Metres - parsed,Collector,Outlier for layer,Taxon identification issue,Data Resource ID,Data Resource Name,Suspected outlier,geodetic Datum Assumed Wgs 84,Habitat incorrect for species,Homonym issues with supplied name,incomplete Collection Date,inferred Duplicate Record,Name not in national checklists,Name not recognised
b2de6996-f7d9-4b2c-9bf7-122a85379e9d,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
b7d2c219-48ba-44a3-9b07-18edaf9d3296,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,300,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
b9832667-7d73-4cf3-ba2c-4f5d60f17b50,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
19984eeb-11ad-46fd-b83a-f0530856fe07,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Frigate Cay, Swain Reef, NW side",-21.737,152.415,250000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1db9b9ad-f036-4626-b099-70997d6368db,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3af58740-8fed-4775-abaf-62ebd5d507d6,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,Reef 8 km W of Pompey Reef,-20.966,150.665,10000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3b76f34b-17be-4397-bc45-e5b43c813bbb,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,Tijou Reef,-13.167,143.946,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3e5a40aa-f7ff-4d84-8d53-89e87af3a9ec,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4c7e1651-ac62-405e-9ca5-d42d79ee8b84,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Yorke Island, N side",-9.747,143.411,3000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5bb9d2a1-dac0-4f03-b1c5-f1920231bb0e,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Sue Island, SW and NW sides",-10.2,142.81,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
c04ec060-82f2-485e-a180-1f75f2e6e192,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Esk Island (Palm Islands), SW side",-18.774,146.522,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
c15e97a6-31ee-4fa9-9234-b19792188997,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,300,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d6f3fcdc-dd55-45d4-bcde-5f0a0923866f,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Falcon Island (Palm Islands), N end",-18.766,146.533,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
daaa39a4-9133-4c0d-804a-1b47553a9c9c,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
dba6c2b3-417e-4041-98ab-e81db4a776c3,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,Bushy Island-Redbill Reef,-20.966,150.083,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
dcd37b72-867a-4c8b-901d-d1bef463bc21,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Pompey Complex, W side of a major channel near seaward exit",-20.975,150.515,3000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
e1e76d2b-8bcf-4e0c-9dad-b426c1596634,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Lizard Island, in lagoon near Palfrey Island",-14.692,145.453,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
e76d03ff-b5fe-4082-82cf-353d1d8dcb00,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,"Eagle Reef, W side",-18.873,148.143,4000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
f286c207-e46b-49b8-9754-c9db825dc4e9,"Echinopora horrida Dana, 1846",Echinopora.horrida,Echinopora horrida,species,Echinopora horrida,Pompey Complex,-20.976,150.527,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
03607633-60ef-4e63-a269-b50c614cf8b7,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Yorke Island, N side",-9.747,143.411,3000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7bd1c8c3-a408-48e0-99c5-3cc5783261af,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,Swain Reefs,-21.2,152.566,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
824984b0-2234-4104-843b-73dac5a0e5a1,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Thursday Island, E end",-10.57,142.23,5000,J. Veron,el882,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8e80376b-1f6d-496c-8341-1d9d814d12b0,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Falcon Island (Palm Islands), SW end",-18.772,146.532,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
9a5dfb6b-3e39-4f27-a358-c088eb03c031,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Tijou Reef, S end",-13.257,143.949,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
9e222ca2-b187-4adc-874e-bbbb6043f9c3,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Fantome Island (Palm Islands), W side",-18.682,146.513,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
a5588ec3-bbeb-4836-a61c-ba0dac4e8689,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,Tijou Reef,-13.166,143.95,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
a97943d3-1501-4001-b9be-84297c95a739,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"North West Reef, S side",-10.483,142.2,3000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
a9e95749-a26b-439a-947b-c91aedf647b0,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Bullumbooroo Bay, Great Palm Island",-18.693,146.596,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
aefc15c0-881c-4bd7-a5de-1497ad518e5a,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Eagle Reef, W side",-18.873,148.143,4000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
afda42cf-b930-44fe-ae11-93b6a6fcfb13,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Cateran Bay, Border Island, Whitsunday Islands",-20.16,149.02,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1949e7c8-2947-420a-8838-ced68f6f106c,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Elk Cliff, Great Palm Island",-18.68,146.59,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1da23cd3-c6aa-4d6d-8e44-0e768b7a332c,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Sue Island, SW and NW sides",-10.2,142.81,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1f5b7884-44d0-47f3-b6c0-294bb9c9624d,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,Pompey Complex,-20.976,150.527,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2804db19-23df-4091-98ae-ea927d088e83,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Pelorus Island, Palm Islands, W",-18.551,146.488,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2d0605d3-4063-4fc5-add7-b3da482e27ca,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,Bowl Reef,-18.512,147.538,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
344a79e9-a7d9-4597-9d4a-8e51ebd8c8de,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Lizard Island, NE side",-14.65,145.462,1500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3a830fc8-e150-43f5-8ca7-74c030b6a62b,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3bbe107b-15a9-4960-a60e-503d89ab3f5a,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Eclipse Island (Palm Islands), N side",-18.766,146.55,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3f083e35-0971-4cd5-b404-a1b2c4ce7e8d,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Falcon Island (Palm Islands), N end",-18.766,146.533,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
449b33d5-a92f-4ce7-bde9-8b968616965a,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,Bushy Island-Redbill Reef,-20.966,150.083,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4d29dddb-018e-4b9c-8d46-2bd822d67ef4,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"South East Cape, Great Palm Island",-18.76,146.69,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4e01464c-be8f-4a10-ad92-957991f99e7d,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Pioneer Bay, Orpheus Island, Palm Islands, N end",-18.595,146.489,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5cf7bcf5-3b90-4845-a988-b7b1843baec3,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"CuraǏ_oa Island (Palm Islands), N side",-18.659,146.56,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
bc8921d9-261f-4dd5-ad3b-9ee5493eea5d,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Esk Island (Palm Islands), SW side",-18.774,146.522,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
bd064330-ee7c-4622-9b76-3fa6a91e3d35,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Great Palm Island, NW side",-18.686,146.566,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
c0408d91-6579-40d6-aecd-4ae5a3945932,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d2ceb19b-50ba-45ab-9fa9-3efb15473b36,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,Swain Reef,-21.833,151.8,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d790c2be-9ded-4efd-a6a0-80e06f496cd2,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
de851532-5d67-41da-bf97-45a34e9ff1e2,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,Yonge Reef,-14.597,145.623,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
dfe5f9a9-d328-4ebd-a140-55d76ee41560,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Electra Head, Great Palm Island",-18.73,146.69,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
f1fb8ace-4a09-4184-ac40-f3e6e3dbcd02,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Pompey Complex, SW side",-21.013,150.508,4000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
f7c77269-04c8-4652-8d2a-2364ed2b1f2e,"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,Echinopora lamellosa,species,Echinopora lamellosa,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6c0e95c1-c717-4af2-adba-1d4b50be207d,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Bullumbooroo Bay, Great Palm Island",-18.693,146.596,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
772d5279-51a2-4437-abef-26a50b7caee8,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,Bowl Reef,-18.512,147.538,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
89b0f699-fe7d-4b58-a71d-9994e6ee6e0c,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Lizard Island, SE side",-14.68,145.472,3000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8c71da83-ed75-4445-8e8a-43b0cc9798fc,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Falcon Island (Palm Islands), N end",-18.766,146.533,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
a92141a7-94ae-424a-a0ff-e8888fe86e01,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
adb6dc04-b6de-4576-9aec-ea9504eae9b7,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
afa855d4-3708-4fa1-a2e0-76ac5ebd73ad,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"South East Cape, Great Palm Island",-18.76,146.69,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
17631215-02e7-4fca-8c9e-b5c2cf9a1c34,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Yorke Island, N side",-9.747,143.411,3000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1847a8d3-4348-4283-8fb4-6f33d7bf218f,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,Pompey Complex,-20.976,150.527,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2804fda0-d46e-4ad8-919b-d899608a0893,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,Yonge Reef,-14.597,145.623,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
36cdf80a-6247-4773-8755-cdcda6501a64,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Lizard Island, NE side",-14.65,145.462,1500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4954e3b7-fd42-47a2-89d3-5ca2da489e55,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4ea625e5-b7e0-47ef-94c3-cfd5ec097aa6,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Lizard Island lagoon, between South Island and Palfrey Island",-14.696,145.451,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
544cdb35-1c73-4891-88e8-e192d7b87ee7,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,"Falcon Island (Palm Islands), SW end",-18.772,146.532,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
e357bcb9-7585-4d1b-8fc7-cfa17580ad35,"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,Echinopora mammiformis,species,Echinopora mammiformis,Reef 8 km W of Pompey Reef,-20.966,150.665,10000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
