"species","site","present","Latitude","Longitude","stdev","SST_p50","Chl_50p","skewnes","TSM_50P","PAR_50P","Calcification.rate","Colony.maximum.diameter","Corallite.width.maximum","Growth.form.typical","Growth.rate","Polyps.per.area","Skeletal.density","Skeletal.micro.density","molefam","morphfam"
"Goniastrea retiformis",111,0,-14.693,145.657,1.80395936965942,26.5481262207031,0.156328767538071,0.046073455363512,0.391303092241287,45.8402252197266,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",24,0,-18.6,146.483,2.58937573432922,26.4750003814697,0.484263122081757,-0.148054257035255,0.933936953544617,44.8490715026855,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",156,1,-18.873,148.143,1.9013135433197,26.25,0.227162197232246,-0.0292305294424295,0.428764522075653,46.7907752990723,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",61,0,-12.132,143.808,1.7470418214798,26.7000007629395,2.65061283111572,0.0476048663258553,2.34056711196899,46.2537307739258,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",62,0,-18.661,146.56,2.45705318450928,26.4750003814697,0.47443038225174,-0.132112368941307,0.87576150894165,44.9648284912109,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",99,0,-14.483,145.25,2.02824735641479,26.4750003814697,0.167946219444275,0.00141927099321038,0.411302149295807,46.4995956420898,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",64,0,-18.814,146.432,2.71904611587524,26.5115623474121,0.492128372192383,-0.191384389996529,1.24214625358582,46.3942794799805,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",115,0,-18.551,146.488,2.56156516075134,26.4018745422363,0.483865082263947,-0.128635168075562,0.933895528316498,44.8510093688965,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",120,0,-31.539,159.061,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",9,0,-14.65,145.462,1.97913122177124,26.4750003814697,0.154817640781403,0.032080315053463,0.400379002094269,46.4031677246094,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",133,0,-18.766,146.55,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",227,0,-29.93,153.4,2.17872667312622,22.2731246948242,0.596937298774719,0.17945659160614,0.386524885892868,41.6320037841797,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",140,0,-19.416,148.766,2.05967903137207,25.8731250762939,0.144772678613663,-0.114738114178181,0.352476239204407,46.7914123535156,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",98,0,-9.918,144.03,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",71,0,-14.4255,144.8168,2.24680113792419,26.5115623474121,0.20690855383873,-0.0396359227597713,0.43774476647377,47.5887908935547,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",217,0,-31.543,159.07,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",2,0,-23.47,151.963,2.2616286277771,24.4500007629395,0.304630935192108,0.0703880339860916,0.507647275924683,45.6852188110352,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",105,0,-18.782,146.635,2.61777377128601,26.5481262207031,0.474142700433731,-0.136650159955025,0.848939538002014,45.8208084106445,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",149,0,-9.913,144.031,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",124,0,-21.013,150.516,2.29700446128845,25.5018749237061,0.344124764204025,-0.0979071855545044,0.451152443885803,47.2387809753418,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",97,0,-18.766,146.533,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",22,0,-14.688,145.468,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",173,0,-23.438,151.968,2.21623611450195,24.4500007629395,0.306954860687256,0.0817462950944901,0.507335186004639,45.6852188110352,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",143,0,-9.938,142.95,1.90673649311066,27.5634365081787,1.11774694919586,-0.0399185530841351,2.26590704917908,43.6307907104492,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",154,0,-18.512,147.545,1.95223236083984,26.4018745422363,0.133960425853729,-0.0232367645949125,0.360459864139557,47.3849411010742,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",205,0,-16.388,145.557,2.34729933738708,26.6268749237061,0.438577175140381,-0.0477329306304455,0.822582960128784,45.5086402893066,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",122,0,-20.976,150.527,2.27639865875244,25.5018749237061,0.362503945827484,-0.0787885412573814,0.458070755004883,47.8648300170898,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",42,0,-23.627,152.181,2.11183500289917,24.5231246948242,0.315928637981415,0.0588703826069832,0.456825137138367,45.5868453979492,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",194,0,-18.7757,146.6678,2.56029105186462,26.4018745422363,0.434619843959808,-0.127716973423958,0.75140106678009,45.8237495422363,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",161,0,-9.666,143.116,1.91484344005585,27.7518749237061,1.66273534297943,-0.031220581382513,2.18747711181641,43.169319152832,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",229,0,-11.31,144.06,1.65861785411835,26.8518753051758,1.4674174785614,-0.0574582666158676,2.01695203781128,44.817699432373,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",35,0,-10.766,143.983,1.61172378063202,26.9249992370605,1.0195677280426,-0.118192881345749,1.80084228515625,45.2251815795898,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",147,0,-20.16,149.02,2.41745400428772,25.7999992370605,0.301858067512512,-0.160318166017532,0.495319038629532,44.5765991210938,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",18,0,-9.8,143.02,1.97326147556305,27.5634365081787,1.59840273857117,-0.0589460432529449,2.57201671600342,44.6165809631348,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",141,0,-9.868,144.16,1.56032204627991,26.9981250762939,0.509062528610229,-0.116476207971573,0.447990357875824,46.1238403320312,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",231,0,-18.714,146.558,2.50007009506226,26.4750003814697,0.476219683885574,-0.155425563454628,0.893917381763458,44.0809783935547,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",187,0,-14.383,145.366,1.89524853229523,26.5481262207031,0.151772201061249,0.0328392125666142,0.401813983917236,46.6191902160645,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",153,0,-14.925,145.702,1.94577372074127,26.6268749237061,0.155867964029312,-1.08679711818695,0.398507475852966,46.6730461120605,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",162,0,-19.121,146.878,2.75865197181702,26.3231258392334,NA,-0.160702869296074,NA,45.8875312805176,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",5,0,-21.737,152.415,2.00885033607483,25.3500003814697,0.14240625500679,-0.0418658629059792,0.352547466754913,46.4060592651367,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",230,0,-10.57,142.176,1.88554000854492,27.6731262207031,3.76980972290039,-0.113339640200138,2.23581171035767,44.6312637329102,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",228,0,-29.779,153.305,2.51418948173523,22.4249992370605,NA,0.426449209451675,NA,40.9135131835938,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",189,0,-18.8134,146.4322,2.71904611587524,26.5115623474121,0.492128372192383,-0.191384389996529,1.24214625358582,46.3942794799805,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",69,0,-9.918,144,1.60931742191315,27.2231254577637,0.535527586936951,-0.165675476193428,0.449317455291748,45.2118492126465,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",102,0,-12.119,143.803,1.72433280944824,26.7000007629395,2.5233678817749,0.0169006902724504,2.35799837112427,46.2537307739258,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",192,0,-9.926,144.053,1.56723976135254,27.1499996185303,0.528397619724274,-0.15819750726223,0.437846302986145,45.4015998840332,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",223,0,-13.16,143.95,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",167,0,-9.912,144.018,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",181,0,-14.69,145.46,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",137,0,-14.662,145.445,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Goniastrea retiformis",152,0,-13.257,143.949,1.8133133649826,26.7000007629395,2.32134246826172,0.0125490436330438,1.98089218139648,46.0488815307617,"0.442","100","6.5","massive","10.4","8.5","1.7",NA,"Merulinidae","Faviidae"
"Isopora palifera",209,0,-13.493,144.16,1.79743051528931,26.7731246948242,0.506556749343872,0.0716192424297333,0.649451375007629,45.4668998718262,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",39,1,-19.333,158.666,1.62707436084747,25.7999992370605,0.147886693477631,0.0138588305562735,0.352087914943695,46.7220611572266,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",114,1,-11.766,143.833,1.76266300678253,26.7731246948242,0.812322735786438,0.0631333217024803,1.17061829566956,46.0341911315918,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",13,1,-18.686,146.566,2.50007009506226,26.4750003814697,0.476219683885574,-0.155425563454628,0.893917381763458,44.0809783935547,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",117,1,-21.2,152.566,1.83990478515625,25.7268753051758,0.115819707512856,-0.0281143430620432,0.323747932910919,47.037281036377,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",197,0,-27.21,153.25,2.63724327087402,22.9481258392334,1.27778148651123,0.103341296315193,1.91190457344055,43.5377388000488,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",210,0,-23.48,151.88,2.33123731613159,24.3768749237061,0.307645380496979,0.0741970762610435,0.500826299190521,45.4498291015625,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",84,0,-9.939,144.023,1.59569144248962,27.1499996185303,0.526293754577637,-0.128346979618073,0.443398207426071,45.6243896484375,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",148,0,-18.863,148.077,1.91380059719086,26.25,0.165488958358765,0.0286576263606548,0.404676288366318,47.2479095458984,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",32,0,-16.28,149.96,1.57235312461853,26.7000007629395,0.112326413393021,0.0199612583965063,0.321844518184662,47.8958740234375,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",135,0,-14.826,145.721,1.79846787452698,26.7000007629395,0.156297758221626,0.057816457003355,0.392502784729004,46.8246917724609,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",24,0,-18.6,146.483,2.58937573432922,26.4750003814697,0.484263122081757,-0.148054257035255,0.933936953544617,44.8490715026855,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",218,0,-9.882,144.202,1.5761307477951,27.0768737792969,0.546482741832733,-0.0788895413279533,0.45325568318367,46.1238403320312,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",199,0,-9.901,142.784,1.91964364051819,27.6731262207031,1.70581459999084,-0.0846827402710915,2.36509561538696,44.2880249023438,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",118,0,-20.943,150.072,2.36772656440735,25.6481246948242,0.338777929544449,-0.142182424664497,0.678992688655853,46.9554290771484,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",113,0,-9.749,143.399,1.79039573669434,27.5268745422363,1.8443500995636,-0.0697010532021523,1.72372114658356,44.0674095153809,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",128,0,-10.57,142.23,1.88697862625122,27.6731262207031,3.76980924606323,-0.123412378132343,2.23581171035767,43.6664505004883,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",201,0,-9.683,144.701,1.69306933879852,27.2231254577637,0.206294879317284,-0.0570325776934624,0.428219854831696,45.6088714599609,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",167,0,-9.912,144.018,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",204,0,-23.465,151.847,2.2830011844635,24.4500007629395,0.307791858911514,0.0702341198921204,0.499401718378067,46.6880187988281,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",73,0,-18.761,146.592,2.58011937141418,26.6268749237061,0.480213582515717,-0.152430057525635,0.866406142711639,44.0809783935547,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",62,1,-18.661,146.56,2.45705318450928,26.4750003814697,0.47443038225174,-0.132112368941307,0.87576150894165,44.9648284912109,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",85,0,-11.587,144.031,1.69002532958984,26.7731246948242,1.5987297296524,-0.0347010754048824,2.21968674659729,45.4127006530762,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",133,0,-18.766,146.55,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",224,0,-14.66,145.44,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",48,1,-19.4,158.85,1.66154599189758,25.7268753051758,0.143607556819916,0.0550460331141949,0.359864115715027,46.6091194152832,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",137,0,-14.662,145.445,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",193,0,-9.166,143.833,1.81489193439484,27.7884368896484,0.807005882263184,-0.111298069357872,0.754070103168488,45.4893608093262,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",4,0,-18.693,146.596,2.50007009506226,26.4750003814697,0.476219683885574,-0.155425563454628,0.893917381763458,44.0809783935547,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",57,0,-11.914,143.473,1.97928595542908,27.0768737792969,3.31372690200806,-0.0382470674812794,2.27622151374817,45.1265106201172,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",169,0,-14.692,145.453,2.0716278553009,26.4750003814697,0.152895092964172,-0.00573915522545576,0.403914153575897,46.3644943237305,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",5,0,-21.737,152.415,2.00885033607483,25.3500003814697,0.14240625500679,-0.0418658629059792,0.352547466754913,46.4060592651367,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",212,0,-14.658,145.448,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",130,0,-9.747,143.411,1.79039573669434,27.5268745422363,1.8443500995636,-0.0697010532021523,1.72372114658356,44.0674095153809,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",196,0,-23.63,152.15,2.15542912483215,24.5231246948242,0.320773035287857,0.0512040965259075,0.477597564458847,45.5868453979492,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",49,0,-10.728,143.986,1.61172378063202,26.9249992370605,1.0195677280426,-0.118192881345749,1.80084228515625,45.2251815795898,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",172,0,-12.283,123.33,1.42959046363831,28.8768749237061,0.199341014027596,-0.13427671790123,0.410115838050842,47.499828338623,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",111,0,-14.693,145.657,1.80395936965942,26.5481262207031,0.156328767538071,0.046073455363512,0.391303092241287,45.8402252197266,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",175,0,-34.776,138.147,3.15691900253296,17.4018745422363,1.16070890426636,0.100022859871387,1.0908625125885,39.0157852172852,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",131,0,-18.595,146.489,2.58937573432922,26.4750003814697,0.484263122081757,-0.148054257035255,0.933936953544617,44.8490715026855,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",166,0,-19.107,146.828,2.70983839035034,26.4750003814697,0.459216386079788,-0.183370724320412,1.29931962490082,46.1471900939941,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",1,0,-18.682,146.513,2.54703164100647,26.4750003814697,0.516013741493225,-0.145214796066284,0.952635705471039,45.6650085449219,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",47,0,-18.232,146.638,2.17761707305908,26.3231258392334,0.340203642845154,-0.0439045578241348,0.493701636791229,45.1046295166016,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",142,1,-18.813,146.434,2.71904611587524,26.5115623474121,0.492128372192383,-0.191384389996529,1.24214625358582,46.3942794799805,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",34,1,-26.978,153.486,2.19105100631714,23.6231250762939,0.497140914201736,0.00822168681770563,0.512749552726746,44.2811584472656,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",184,0,-9.937,143.984,1.60885190963745,27.2231254577637,0.53530740737915,-0.173720002174377,0.459974825382233,45.6243896484375,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",31,0,-19.883,158.316,1.63461542129517,25.4231262207031,0.1791832447052,0.037835381925106,0.385988593101501,47.0939865112305,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",74,1,-14.732,145.194,2.30103969573975,26.4018745422363,0.218748047947884,-0.051725260913372,0.437933057546616,47.299015045166,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",107,0,-14.93,145.678,1.94577372074127,26.6268749237061,0.155867964029312,-1.08679711818695,0.398507475852966,46.6730461120605,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",76,0,-14.663,145.448,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",60,1,-12.992,143.858,1.77822732925415,26.7000007629395,3.1237416267395,0.00813888292759657,2.23242807388306,46.1398391723633,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",127,0,-10.483,142.2,1.81131947040558,27.6731262207031,3.76980924606323,-0.109322510659695,2.23581171035767,44.593448638916,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",222,0,-16.16,149.98,1.56188833713531,26.7000007629395,0.0870596915483475,0.00498310849070549,0.304494172334671,47.2229690551758,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",7,1,-18.567,146.48,2.56156516075134,26.4018745422363,0.483865082263947,-0.128635168075562,0.933895528316498,44.8510093688965,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",104,0,-9.77,143.898,1.66739749908447,27.375,0.53528892993927,-0.194240361452103,0.456713140010834,46.0153694152832,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",79,0,-20.951,150.087,2.36772656440735,25.6481246948242,0.338777929544449,-0.142182424664497,0.678992688655853,46.9554290771484,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",75,0,-18.73,146.69,2.43690323829651,26.4018745422363,0.361684650182724,-0.153903141617775,0.576978921890259,45.8922309875488,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",110,0,-9.143,143.874,1.80677461624146,27.6731262207031,0.81588888168335,-0.105545893311501,0.850717782974243,45.720890045166,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",115,0,-18.551,146.488,2.56156516075134,26.4018745422363,0.483865082263947,-0.128635168075562,0.933895528316498,44.8510093688965,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",119,0,-21.116,152.766,1.76842355728149,25.8731250762939,0.124639749526978,0.0326590277254581,0.342718064785004,47.2980499267578,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",82,0,-23.9,152.4,2.11517786979675,24.5625,0.269579946994781,0.0244107898324728,0.434509485960007,45.3699111938477,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",208,0,-19.73,148.35,2.39018774032593,26.0249996185303,0.320769518613815,-0.154030621051788,0.549177825450897,47.6409301757812,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",144,0,-18.776,146.6667,2.56029105186462,26.4018745422363,0.434619843959808,-0.127716973423958,0.75140106678009,45.8237495422363,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",121,0,-19.083,152.283,1.66016662120819,25.9518737792969,0.0963354408740997,0.0648394003510475,0.29766634106636,48.1556282043457,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",124,0,-21.013,150.516,2.29700446128845,25.5018749237061,0.344124764204025,-0.0979071855545044,0.451152443885803,47.2387809753418,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",156,0,-18.873,148.143,1.9013135433197,26.25,0.227162197232246,-0.0292305294424295,0.428764522075653,46.7907752990723,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",200,0,-9.893,144.181,1.5685623884201,26.9981250762939,0.548855662345886,-0.0691331177949905,0.480818033218384,46.1238403320312,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
