trait,master_species,value,unit,resource_id,contributor_id
range_size_veron_(pixels),Acropora.vermiculata,1557,units,10,jmadin
range_size_veron_(pixels),Acropora.verweyi,5589,units,10,jmadin
range_size_veron_(pixels),Acropora.walindii,2987,units,10,jmadin
range_size_veron_(pixels),Acropora.wallaceae,1756,units,10,jmadin
range_size_veron_(pixels),Acropora.willisae,4793,units,10,jmadin
range_size_veron_(pixels),Acropora.yongei,5248,units,10,jmadin
range_size_veron_(pixels),Agaricia.agaricites,1075,units,10,jmadin
range_size_veron_(pixels),Agaricia.fragilis,1082,units,10,jmadin
range_size_veron_(pixels),Agaricia.grahamae,1044,units,10,jmadin
range_size_veron_(pixels),Agaricia.humilis,907,units,10,jmadin
range_size_veron_(pixels),Agaricia.lamarcki,884,units,10,jmadin
range_size_veron_(pixels),Agaricia.tenuifolia,884,units,10,jmadin
range_size_veron_(pixels),Agaricia.undata,1078,units,10,jmadin
range_size_veron_(pixels),Alveopora.allingi,5545,units,10,jmadin
range_size_veron_(pixels),Alveopora.catalai,4901,units,10,jmadin
range_size_veron_(pixels),Alveopora.daedalea,2024,units,10,jmadin
range_size_veron_(pixels),Alveopora.excelsa,1626,units,10,jmadin
range_size_veron_(pixels),Alveopora.fenestrata,4956,units,10,jmadin
range_size_veron_(pixels),Alveopora.gigas,826,units,10,jmadin
range_size_veron_(pixels),Alveopora.japonica,107,units,10,jmadin
range_size_veron_(pixels),Alveopora.marionensis,4467,units,10,jmadin
range_size_veron_(pixels),Alveopora.minuta,1031,units,10,jmadin
range_size_veron_(pixels),Alveopora.ocellata,1733,units,10,jmadin
range_size_veron_(pixels),Alveopora.spongiosa,5976,units,10,jmadin
range_size_veron_(pixels),Alveopora.tizardi,5681,units,10,jmadin
range_size_veron_(pixels),Alveopora.verrilliana,8220,units,10,jmadin
range_size_veron_(pixels),Alveopora.viridis,415,units,10,jmadin
range_size_veron_(pixels),Anacropora.forbesi,7545,units,10,jmadin
range_size_veron_(pixels),Anacropora.matthai,1557,units,10,jmadin
range_size_veron_(pixels),Anacropora.pillai,1446,units,10,jmadin
range_size_veron_(pixels),Anacropora.puertogalerae,4046,units,10,jmadin
range_size_veron_(pixels),Anacropora.reticulata,1727,units,10,jmadin
range_size_veron_(pixels),Anacropora.spinosa,1960,units,10,jmadin
range_size_veron_(pixels),Anacropora.spumosa,181,units,10,jmadin
range_size_veron_(pixels),Anomastraea.irregularis,828,units,10,jmadin
range_size_veron_(pixels),Astrangia.poculata,526,units,10,jmadin
range_size_veron_(pixels),Astreopora.cucullata,5173,units,10,jmadin
range_size_veron_(pixels),Astreopora.expansa,7481,units,10,jmadin
range_size_veron_(pixels),Astreopora.gracilis,5226,units,10,jmadin
range_size_veron_(pixels),Astreopora.incrustans,1349,units,10,jmadin
range_size_veron_(pixels),Astreopora.listeri,5666,units,10,jmadin
range_size_veron_(pixels),Astreopora.macrostoma,3577,units,10,jmadin
range_size_veron_(pixels),Astreopora.moretonensis,464,units,10,jmadin
range_size_veron_(pixels),Astreopora.myriophthalma,7228,units,10,jmadin
range_size_veron_(pixels),Astreopora.ocellata,5301,units,10,jmadin
range_size_veron_(pixels),Astreopora.randalli,4211,units,10,jmadin
range_size_veron_(pixels),Astreopora.scabra,1204,units,10,jmadin
range_size_veron_(pixels),Astreopora.suggesta,4399,units,10,jmadin
range_size_veron_(pixels),Australogyra.zelli,2119,units,10,jmadin
range_size_veron_(pixels),Australomussa.rowleyensis,2468,units,10,jmadin
range_size_veron_(pixels),Balanophyllia.europaea,72,units,10,jmadin
range_size_veron_(pixels),Barabattoia.amicorum,5859,units,10,jmadin
range_size_veron_(pixels),Barabattoia.laddi,4066,units,10,jmadin
range_size_veron_(pixels),Blastomussa.merleti,4062,units,10,jmadin
range_size_veron_(pixels),Blastomussa.wellsi,4887,units,10,jmadin
range_size_veron_(pixels),Boninastrea.boninensis,201,units,10,jmadin
range_size_veron_(pixels),Cantharellus.doederleini,593,units,10,jmadin
range_size_veron_(pixels),Cantharellus.jebbi,1939,units,10,jmadin
range_size_veron_(pixels),Cantharellus.noumeae,1335,units,10,jmadin
range_size_veron_(pixels),Catalaphyllia.jardinei,3670,units,10,jmadin
range_size_veron_(pixels),Caulastrea.connata,609,units,10,jmadin
range_size_veron_(pixels),Caulastrea.curvata,4094,units,10,jmadin
range_size_veron_(pixels),Caulastrea.echinulata,2306,units,10,jmadin
range_size_veron_(pixels),Caulastrea.furcata,5079,units,10,jmadin
range_size_veron_(pixels),Caulastrea.tumida,2727,units,10,jmadin
range_size_veron_(pixels),Cladocora.arbuscula,912,units,10,jmadin
range_size_veron_(pixels),Cladocora.caespitosa,28,units,10,jmadin
range_size_veron_(pixels),Coeloseris.mayeri,5294,units,10,jmadin
range_size_veron_(pixels),Colpophyllia.natans,912,units,10,jmadin
range_size_veron_(pixels),Coscinaraea.columna,6977,units,10,jmadin
range_size_veron_(pixels),Coscinaraea.crassa,2755,units,10,jmadin
range_size_veron_(pixels),Coscinaraea.exesa,5426,units,10,jmadin
range_size_veron_(pixels),Coscinaraea.hahazimaensis,458,units,10,jmadin
range_size_veron_(pixels),Coscinaraea.marshae,222,units,10,jmadin
range_size_veron_(pixels),Coscinaraea.mcneilli,322,units,10,jmadin
range_size_veron_(pixels),Coscinaraea.monile,2941,units,10,jmadin
range_size_veron_(pixels),Coscinaraea.wellsi,5561,units,10,jmadin
range_size_veron_(pixels),Ctenactis.albitentaculata,4387,units,10,jmadin
range_size_veron_(pixels),Ctenactis.crassa,5094,units,10,jmadin
range_size_veron_(pixels),Ctenactis.echinata,5652,units,10,jmadin
range_size_veron_(pixels),Ctenella.chagius,107,units,10,jmadin
range_size_veron_(pixels),Cycloseris.colini,420,units,10,jmadin
range_size_veron_(pixels),Cycloseris.erosa,1853,units,10,jmadin
range_size_veron_(pixels),Cycloseris.patelliformis,5558,units,10,jmadin
range_size_veron_(pixels),Cynarina.lacrymalis,5578,units,10,jmadin
range_size_veron_(pixels),Cyphastrea.agassizi,2978,units,10,jmadin
range_size_veron_(pixels),Cyphastrea.chalcidicum,6720,units,10,jmadin
range_size_veron_(pixels),Cyphastrea.decadia,4265,units,10,jmadin
range_size_veron_(pixels),Cyphastrea.hexasepta,181,units,10,jmadin
range_size_veron_(pixels),Cyphastrea.japonica,1641,units,10,jmadin
range_size_veron_(pixels),Cyphastrea.microphthalma,7715,units,10,jmadin
range_size_veron_(pixels),Cyphastrea.ocellina,3670,units,10,jmadin
range_size_veron_(pixels),Cyphastrea.serailia,7715,units,10,jmadin
range_size_veron_(pixels),Dendrogyra.cylindrus,906,units,10,jmadin
range_size_veron_(pixels),Dichocoenia.stokesi,925,units,10,jmadin
range_size_veron_(pixels),Diploastrea.heliopora,5879,units,10,jmadin
range_size_veron_(pixels),Diploria.clivosa,934,units,10,jmadin
range_size_veron_(pixels),Diploria.labyrinthiformis,917,units,10,jmadin
range_size_veron_(pixels),Diploria.strigosa,936,units,10,jmadin
range_size_veron_(pixels),Duncanopsammia.axifuga,860,units,10,jmadin
range_size_veron_(pixels),Echinomorpha.nishihirai,1114,units,10,jmadin
range_size_veron_(pixels),Echinophyllia.aspera,6900,units,10,jmadin
range_size_veron_(pixels),Echinophyllia.costata,1356,units,10,jmadin
range_size_veron_(pixels),Echinophyllia.echinata,6130,units,10,jmadin
range_size_veron_(pixels),Echinophyllia.echinoporoides,2466,units,10,jmadin
range_size_veron_(pixels),Echinophyllia.orpheensis,3889,units,10,jmadin
range_size_veron_(pixels),Echinophyllia.patula,2149,units,10,jmadin
range_size_veron_(pixels),Echinophyllia.pectinata,1078,units,10,jmadin
range_size_veron_(pixels),Echinopora.ashmorensis,1206,units,10,jmadin
range_size_veron_(pixels),Echinopora.forskaliana,764,units,10,jmadin
range_size_veron_(pixels),Echinopora.fruticulosa,667,units,10,jmadin
range_size_veron_(pixels),Echinopora.gemmacea,6405,units,10,jmadin
range_size_veron_(pixels),Echinopora.hirsutissima,5947,units,10,jmadin
range_size_veron_(pixels),Echinopora.horrida,4438,units,10,jmadin
range_size_veron_(pixels),Echinopora.irregularis,181,units,10,jmadin
range_size_veron_(pixels),Echinopora.lamellosa,7104,units,10,jmadin
range_size_veron_(pixels),Echinopora.mammiformis,5015,units,10,jmadin
range_size_veron_(pixels),Echinopora.pacificus,3967,units,10,jmadin
range_size_veron_(pixels),Echinopora.robusta,459,units,10,jmadin
range_size_veron_(pixels),Echinopora.taylorae,1087,units,10,jmadin
range_size_veron_(pixels),Echinopora.tiranensis,181,units,10,jmadin
range_size_veron_(pixels),Erythrastrea.flabellata,181,units,10,jmadin
range_size_veron_(pixels),Euphyllia.ancora,2739,units,10,jmadin
range_size_veron_(pixels),Euphyllia.cristata,4894,units,10,jmadin
range_size_veron_(pixels),Euphyllia.divisa,2388,units,10,jmadin
range_size_veron_(pixels),Euphyllia.glabrescens,6178,units,10,jmadin
range_size_veron_(pixels),Euphyllia.paraancora,2201,units,10,jmadin
range_size_veron_(pixels),Euphyllia.paradivisa,1002,units,10,jmadin
range_size_veron_(pixels),Euphyllia.paraglabrescens,492,units,10,jmadin
range_size_veron_(pixels),Euphyllia.yaeyamaensis,3978,units,10,jmadin
range_size_veron_(pixels),Eusmilia.fastigiata,912,units,10,jmadin
range_size_veron_(pixels),Favia.albidus,234,units,10,jmadin
range_size_veron_(pixels),Favia.danae,4489,units,10,jmadin
range_size_veron_(pixels),Favia.favus,6990,units,10,jmadin
range_size_veron_(pixels),Favia.fragum,1530,units,10,jmadin
range_size_veron_(pixels),Favia.helianthoides,5480,units,10,jmadin
range_size_veron_(pixels),Favia.lacuna,181,units,10,jmadin
range_size_veron_(pixels),Favia.laxa,4570,units,10,jmadin
range_size_veron_(pixels),Favia.leptophylla,187,units,10,jmadin
range_size_veron_(pixels),Favia.lizardensis,5564,units,10,jmadin
range_size_veron_(pixels),Favia.maritima,5255,units,10,jmadin
range_size_veron_(pixels),Favia.marshae,1909,units,10,jmadin
range_size_veron_(pixels),Favia.matthaii,6755,units,10,jmadin
range_size_veron_(pixels),Favia.maxima,3735,units,10,jmadin
range_size_veron_(pixels),Favia.pallida,7191,units,10,jmadin
range_size_veron_(pixels),Favia.rosaria,2299,units,10,jmadin
range_size_veron_(pixels),Favia.rotumana,6813,units,10,jmadin
range_size_veron_(pixels),Favia.rotundata,5140,units,10,jmadin
range_size_veron_(pixels),Favia.speciosa,6902,units,10,jmadin
range_size_veron_(pixels),Favia.stelligera,6721,units,10,jmadin
range_size_veron_(pixels),Favia.truncatus,3785,units,10,jmadin
range_size_veron_(pixels),Favia.veroni,5089,units,10,jmadin
range_size_veron_(pixels),Favia.vietnamensis,1864,units,10,jmadin
range_size_veron_(pixels),Favites.abdita,7367,units,10,jmadin
range_size_veron_(pixels),Favites.acuticollis,1069,units,10,jmadin
range_size_veron_(pixels),Favites.bestae,3852,units,10,jmadin
range_size_veron_(pixels),Favites.chinensis,5398,units,10,jmadin
range_size_veron_(pixels),Favites.complanata,6564,units,10,jmadin
range_size_veron_(pixels),Favites.flexuosa,6638,units,10,jmadin
range_size_veron_(pixels),Favites.halicora,5892,units,10,jmadin
range_size_veron_(pixels),Favites.micropentagona,1028,units,10,jmadin
range_size_veron_(pixels),Favites.paraflexuosa,1890,units,10,jmadin
range_size_veron_(pixels),Favites.pentagona,6328,units,10,jmadin
range_size_veron_(pixels),Favites.russelli,6554,units,10,jmadin
range_size_veron_(pixels),Favites.spinosa,612,units,10,jmadin
range_size_veron_(pixels),Favites.stylifera,1599,units,10,jmadin
range_size_veron_(pixels),Favites.vasta,1002,units,10,jmadin
range_size_veron_(pixels),Fungia.concinna,6629,units,10,jmadin
range_size_veron_(pixels),Fungia.corona,2864,units,10,jmadin
range_size_veron_(pixels),Cycloseris.costulata,5664,units,10,jmadin
range_size_veron_(pixels),Cycloseris.curvata,2561,units,10,jmadin
range_size_veron_(pixels),Cycloseris.cyclolites,3559,units,10,jmadin
range_size_veron_(pixels),Fungia.danai,6387,units,10,jmadin
range_size_veron_(pixels),Diaseris.distorta,6636,units,10,jmadin
range_size_veron_(pixels),Diaseris.fragilis,5705,units,10,jmadin
range_size_veron_(pixels),Fungia.fralinae,1341,units,10,jmadin
range_size_veron_(pixels),Fungia.fungites,7113,units,10,jmadin
range_size_veron_(pixels),Fungia.granulosa,6648,units,10,jmadin
range_size_veron_(pixels),Cycloseris.hexagonalis,2080,units,10,jmadin
range_size_veron_(pixels),Fungia.horrida,6456,units,10,jmadin
range_size_veron_(pixels),Fungia.klunzingeri,3260,units,10,jmadin
range_size_veron_(pixels),Fungia.moluccensis,4126,units,10,jmadin
range_size_veron_(pixels),Fungia.paumotensis,6929,units,10,jmadin
range_size_veron_(pixels),Fungia.puishani,224,units,10,jmadin
range_size_veron_(pixels),Fungia.repanda,6523,units,10,jmadin
range_size_veron_(pixels),Fungia.scabra,3442,units,10,jmadin
range_size_veron_(pixels),Fungia.scruposa,6276,units,10,jmadin
range_size_veron_(pixels),Fungia.scutaria,6931,units,10,jmadin
range_size_veron_(pixels),Fungia.seychellensis,711,units,10,jmadin
range_size_veron_(pixels),Cycloseris.sinensis,5431,units,10,jmadin
range_size_veron_(pixels),Cycloseris.somervillei,4123,units,10,jmadin
range_size_veron_(pixels),Fungia.spinifer,1406,units,10,jmadin
range_size_veron_(pixels),Fungia.taiwanensis,464,units,10,jmadin
range_size_veron_(pixels),Cycloseris.tenuis,6568,units,10,jmadin
range_size_veron_(pixels),Cycloseris.vaughani,6005,units,10,jmadin
range_size_veron_(pixels),Galaxea.acrhelia,2186,units,10,jmadin
range_size_veron_(pixels),Galaxea.astreata,5934,units,10,jmadin
range_size_veron_(pixels),Galaxea.cryptoramosa,1013,units,10,jmadin
range_size_veron_(pixels),Galaxea.fascicularis,6867,units,10,jmadin
range_size_veron_(pixels),Galaxea.horrescens,4598,units,10,jmadin
range_size_veron_(pixels),Galaxea.longisepta,2243,units,10,jmadin
range_size_veron_(pixels),Galaxea.paucisepta,1900,units,10,jmadin
range_size_veron_(pixels),Gardineroseris.planulata,6925,units,10,jmadin
range_size_veron_(pixels),Goniastrea.aspera,6663,units,10,jmadin
range_size_veron_(pixels),Goniastrea.australensis,6431,units,10,jmadin
range_size_veron_(pixels),Goniastrea.columella,53,units,10,jmadin
range_size_veron_(pixels),Goniastrea.deformis,149,units,10,jmadin
range_size_veron_(pixels),Goniastrea.edwardsi,6047,units,10,jmadin
range_size_veron_(pixels),Goniastrea.favulus,5189,units,10,jmadin
range_size_veron_(pixels),Goniastrea.minuta,2886,units,10,jmadin
range_size_veron_(pixels),Goniastrea.palauensis,5144,units,10,jmadin
range_size_veron_(pixels),Goniastrea.pectinata,6798,units,10,jmadin
range_size_veron_(pixels),Goniastrea.peresi,968,units,10,jmadin
range_size_veron_(pixels),Goniastrea.ramosa,1008,units,10,jmadin
range_size_veron_(pixels),Goniastrea.retiformis,6130,units,10,jmadin
range_size_veron_(pixels),Goniastrea.thecata,181,units,10,jmadin
range_size_veron_(pixels),Goniopora.albiconus,1253,units,10,jmadin
range_size_veron_(pixels),Goniopora.burgosi,1489,units,10,jmadin
range_size_veron_(pixels),Goniopora.cellulosa,52,units,10,jmadin
range_size_veron_(pixels),Goniopora.ciliatus,234,units,10,jmadin
range_size_veron_(pixels),Goniopora.columna,6266,units,10,jmadin
range_size_veron_(pixels),Goniopora.djiboutiensis,5226,units,10,jmadin
range_size_veron_(pixels),Goniopora.eclipsensis,1993,units,10,jmadin
range_size_veron_(pixels),Goniopora.fruticosa,3055,units,10,jmadin
range_size_veron_(pixels),Goniopora.lobata,6368,units,10,jmadin
range_size_veron_(pixels),Goniopora.minor,6525,units,10,jmadin
range_size_veron_(pixels),Goniopora.norfolkensis,2707,units,10,jmadin
range_size_veron_(pixels),Goniopora.palmensis,2138,units,10,jmadin
range_size_veron_(pixels),Goniopora.pandoraensis,4356,units,10,jmadin
range_size_veron_(pixels),Goniopora.pearsoni,181,units,10,jmadin
range_size_veron_(pixels),Goniopora.pendulus,1578,units,10,jmadin
range_size_veron_(pixels),Goniopora.planulata,2384,units,10,jmadin
range_size_veron_(pixels),Goniopora.polyformis,1633,units,10,jmadin
range_size_veron_(pixels),Goniopora.savignyi,181,units,10,jmadin
range_size_veron_(pixels),Goniopora.somaliensis,6646,units,10,jmadin
range_size_veron_(pixels),Goniopora.stokesi,5844,units,10,jmadin
range_size_veron_(pixels),Goniopora.stutchburyi,5787,units,10,jmadin
range_size_veron_(pixels),Goniopora.sultani,181,units,10,jmadin
range_size_veron_(pixels),Goniopora.tenella,1724,units,10,jmadin
range_size_veron_(pixels),Goniopora.tenuidens,5857,units,10,jmadin
range_size_veron_(pixels),Gyrosmilia.interrupta,684,units,10,jmadin
range_size_veron_(pixels),Halomitra.clavator,1574,units,10,jmadin
range_size_veron_(pixels),Halomitra.meierae,522,units,10,jmadin
range_size_veron_(pixels),Halomitra.pileus,5604,units,10,jmadin
range_size_veron_(pixels),Heliofungia.actiniformis,4470,units,10,jmadin
range_size_veron_(pixels),Herpolitha.limax,6596,units,10,jmadin
range_size_veron_(pixels),Herpolitha.weberi,3981,units,10,jmadin
range_size_veron_(pixels),Heterocyathus.aequicostatus,3733,units,10,jmadin
range_size_veron_(pixels),Heteropsammia.cochlea,5699,units,10,jmadin
range_size_veron_(pixels),Horastrea.indica,132,units,10,jmadin
range_size_veron_(pixels),Hydnophora.bonsai,102,units,10,jmadin
range_size_veron_(pixels),Hydnophora.exesa,6506,units,10,jmadin
range_size_veron_(pixels),Hydnophora.grandis,4230,units,10,jmadin
range_size_veron_(pixels),Hydnophora.microconos,6719,units,10,jmadin
range_size_veron_(pixels),Hydnophora.pilosa,4134,units,10,jmadin
range_size_veron_(pixels),Hydnophora.rigida,5801,units,10,jmadin
range_size_veron_(pixels),Indophyllia.macassarensis,147,units,10,jmadin
range_size_veron_(pixels),Isophyllia.rigida,923,units,10,jmadin
range_size_veron_(pixels),Isophyllia.sinuosa,937,units,10,jmadin
range_size_veron_(pixels),Leptastrea.aequalis,1463,units,10,jmadin
range_size_veron_(pixels),Leptastrea.bewickensis,2293,units,10,jmadin
range_size_veron_(pixels),Leptastrea.bottae,3180,units,10,jmadin
range_size_veron_(pixels),Leptastrea.inaequalis,4605,units,10,jmadin
range_size_veron_(pixels),Leptastrea.pruinosa,5368,units,10,jmadin
range_size_veron_(pixels),Leptastrea.purpurea,7155,units,10,jmadin
range_size_veron_(pixels),Leptastrea.transversa,7181,units,10,jmadin
range_size_veron_(pixels),Leptoria.irregularis,1434,units,10,jmadin
range_size_veron_(pixels),Leptoria.phrygia,6975,units,10,jmadin
range_size_veron_(pixels),Leptoseris.amitoriensis,1059,units,10,jmadin
range_size_veron_(pixels),Leptoseris.cailleti,939,units,10,jmadin
range_size_veron_(pixels),Leptoseris.cucullata,907,units,10,jmadin
range_size_veron_(pixels),Leptoseris.explanata,6003,units,10,jmadin
range_size_veron_(pixels),Leptoseris.foliosa,3878,units,10,jmadin
range_size_veron_(pixels),Leptoseris.gardineri,5153,units,10,jmadin
range_size_veron_(pixels),Leptoseris.hawaiiensis,6096,units,10,jmadin
range_size_veron_(pixels),Leptoseris.incrustans,5931,units,10,jmadin
range_size_veron_(pixels),Leptoseris.mycetoseroides,6796,units,10,jmadin
range_size_veron_(pixels),Leptoseris.papyracea,5744,units,10,jmadin
range_size_veron_(pixels),Leptoseris.scabra,6901,units,10,jmadin
range_size_veron_(pixels),Leptoseris.solida,4147,units,10,jmadin
range_size_veron_(pixels),Leptoseris.striata,1552,units,10,jmadin
range_size_veron_(pixels),Leptoseris.tubulifera,2095,units,10,jmadin
range_size_veron_(pixels),Leptoseris.yabei,5133,units,10,jmadin
range_size_veron_(pixels),Lithophyllon.lobata,1409,units,10,jmadin
range_size_veron_(pixels),Lithophyllon.mokai,4959,units,10,jmadin
range_size_veron_(pixels),Lithophyllon.undulatum,2116,units,10,jmadin
range_size_veron_(pixels),Lobophyllia.corymbosa,6643,units,10,jmadin
range_size_veron_(pixels),Lobophyllia.dentatus,1726,units,10,jmadin
range_size_veron_(pixels),Lobophyllia.diminuta,4038,units,10,jmadin
range_size_veron_(pixels),Lobophyllia.flabelliformis,2357,units,10,jmadin
range_size_veron_(pixels),Lobophyllia.hataii,5555,units,10,jmadin
range_size_veron_(pixels),Lobophyllia.hemprichii,6720,units,10,jmadin
range_size_veron_(pixels),Lobophyllia.pachysepta,4865,units,10,jmadin
range_size_veron_(pixels),Lobophyllia.robusta,3374,units,10,jmadin
range_size_veron_(pixels),Lobophyllia.serratus,1031,units,10,jmadin
range_size_veron_(pixels),Madracis.asanoi,0,units,10,jmadin
range_size_veron_(pixels),Madracis.asperula,1012,units,10,jmadin
range_size_veron_(pixels),Madracis.decactis,1530,units,10,jmadin
range_size_veron_(pixels),Madracis.formosa,944,units,10,jmadin
range_size_veron_(pixels),Madracis.kirbyi,3447,units,10,jmadin
range_size_veron_(pixels),Madracis.mirabilis,976,units,10,jmadin
range_size_veron_(pixels),Madracis.pharensis,130,units,10,jmadin
range_size_veron_(pixels),Madracis.senaria,952,units,10,jmadin
range_size_veron_(pixels),Manicina.areolata,912,units,10,jmadin
range_size_veron_(pixels),Meandrina.braziliensis,1075,units,10,jmadin
range_size_veron_(pixels),Meandrina.meandrites,947,units,10,jmadin
range_size_veron_(pixels),Merulina.ampliata,6643,units,10,jmadin
range_size_veron_(pixels),Merulina.scabricula,5615,units,10,jmadin
range_size_veron_(pixels),Merulina.scheeri,179,units,10,jmadin
range_size_veron_(pixels),Micromussa.amakusensis,2909,units,10,jmadin
range_size_veron_(pixels),Micromussa.diminuta,1052,units,10,jmadin
range_size_veron_(pixels),Micromussa.minuta,1622,units,10,jmadin
range_size_veron_(pixels),Montastrea.annularis,933,units,10,jmadin
range_size_veron_(pixels),Montastrea.annuligera,5193,units,10,jmadin
range_size_veron_(pixels),Montastrea.cavernosa,1557,units,10,jmadin
range_size_veron_(pixels),Montastrea.colemani,3367,units,10,jmadin
range_size_veron_(pixels),Montastrea.curta,6780,units,10,jmadin
range_size_veron_(pixels),Montastrea.magnistellata,5912,units,10,jmadin
range_size_veron_(pixels),Montastrea.multipunctata,3928,units,10,jmadin
range_size_veron_(pixels),Montastrea.salebrosa,2416,units,10,jmadin
range_size_veron_(pixels),Montastrea.serageldini,643,units,10,jmadin
range_size_veron_(pixels),Montastrea.valenciennesi,5576,units,10,jmadin
range_size_veron_(pixels),Montigyra.kenti,525,units,10,jmadin
range_size_veron_(pixels),Montipora.aequituberculata,7354,units,10,jmadin
range_size_veron_(pixels),Montipora.altasepta,3446,units,10,jmadin
range_size_veron_(pixels),Montipora.angulata,3283,units,10,jmadin
range_size_veron_(pixels),Montipora.aspergillus,181,units,10,jmadin
range_size_veron_(pixels),Montipora.australiensis,3819,units,10,jmadin
range_size_veron_(pixels),Montipora.cactus,1037,units,10,jmadin
range_size_veron_(pixels),Montipora.calcarea,1007,units,10,jmadin
range_size_veron_(pixels),Montipora.caliculata,5499,units,10,jmadin
range_size_veron_(pixels),Montipora.capitata,3632,units,10,jmadin
range_size_veron_(pixels),Montipora.capricornis,4279,units,10,jmadin
range_size_veron_(pixels),Montipora.cebuensis,3976,units,10,jmadin
range_size_veron_(pixels),Montipora.circumvallata,232,units,10,jmadin
range_size_veron_(pixels),Montipora.cocosensis,1450,units,10,jmadin
range_size_veron_(pixels),Montipora.confusa,1785,units,10,jmadin
range_size_veron_(pixels),Montipora.corbettensis,3927,units,10,jmadin
range_size_veron_(pixels),Montipora.crassituberculata,4919,units,10,jmadin
range_size_veron_(pixels),Montipora.cryptus,181,units,10,jmadin
range_size_veron_(pixels),Montipora.danae,6132,units,10,jmadin
range_size_veron_(pixels),Montipora.delicatula,1016,units,10,jmadin
range_size_veron_(pixels),Montipora.digitata,5593,units,10,jmadin
range_size_veron_(pixels),Montipora.dilatata,481,units,10,jmadin
range_size_veron_(pixels),Montipora.echinata,181,units,10,jmadin
range_size_veron_(pixels),Montipora.efflorescens,6664,units,10,jmadin
range_size_veron_(pixels),Montipora.effusa,3132,units,10,jmadin
range_size_veron_(pixels),Montipora.flabellata,494,units,10,jmadin
range_size_veron_(pixels),Montipora.florida,972,units,10,jmadin
range_size_veron_(pixels),Montipora.floweri,6022,units,10,jmadin
range_size_veron_(pixels),Montipora.foliosa,6618,units,10,jmadin
range_size_veron_(pixels),Montipora.foveolata,5600,units,10,jmadin
range_size_veron_(pixels),Montipora.friabilis,2297,units,10,jmadin
range_size_veron_(pixels),Montipora.gaimardi,1037,units,10,jmadin
range_size_veron_(pixels),Montipora.grisea,5297,units,10,jmadin
range_size_veron_(pixels),Montipora.hemispherica,181,units,10,jmadin
range_size_veron_(pixels),Montipora.hirsuta,1047,units,10,jmadin
range_size_veron_(pixels),Montipora.hispida,6106,units,10,jmadin
range_size_veron_(pixels),Montipora.hodgsoni,1446,units,10,jmadin
range_size_veron_(pixels),Montipora.hoffmeisteri,5640,units,10,jmadin
range_size_veron_(pixels),Montipora.incrassata,4333,units,10,jmadin
range_size_veron_(pixels),Montipora.informis,6655,units,10,jmadin
range_size_veron_(pixels),Montipora.kellyi,447,units,10,jmadin
range_size_veron_(pixels),Montipora.lobulata,1831,units,10,jmadin
range_size_veron_(pixels),Montipora.mactanensis,1334,units,10,jmadin
range_size_veron_(pixels),Montipora.malampaya,1009,units,10,jmadin
range_size_veron_(pixels),Montipora.meandrina,200,units,10,jmadin
range_size_veron_(pixels),Montipora.millepora,5452,units,10,jmadin
range_size_veron_(pixels),Montipora.mollis,6078,units,10,jmadin
range_size_veron_(pixels),Montipora.monasteriata,6074,units,10,jmadin
range_size_veron_(pixels),Montipora.niugini,1660,units,10,jmadin
range_size_veron_(pixels),Montipora.nodosa,4831,units,10,jmadin
range_size_veron_(pixels),Montipora.orientalis,1874,units,10,jmadin
range_size_veron_(pixels),Montipora.pachytuberculata,181,units,10,jmadin
range_size_veron_(pixels),Montipora.palawanensis,1446,units,10,jmadin
range_size_veron_(pixels),Montipora.patula,474,units,10,jmadin
range_size_veron_(pixels),Montipora.peltiformis,5449,units,10,jmadin
range_size_veron_(pixels),Montipora.porites,1577,units,10,jmadin
range_size_veron_(pixels),Montipora.samarensis,3513,units,10,jmadin
range_size_veron_(pixels),Montipora.saudii,181,units,10,jmadin
range_size_veron_(pixels),Montipora.setosa,1002,units,10,jmadin
range_size_veron_(pixels),Montipora.spongiosa,232,units,10,jmadin
range_size_veron_(pixels),Montipora.spongodes,5111,units,10,jmadin
range_size_veron_(pixels),Montipora.spumosa,6483,units,10,jmadin
range_size_veron_(pixels),Montipora.stellata,2410,units,10,jmadin
range_size_veron_(pixels),Montipora.stilosa,529,units,10,jmadin
range_size_veron_(pixels),Montipora.taiwanensis,237,units,10,jmadin
range_size_veron_(pixels),Montipora.tuberculosa,6699,units,10,jmadin
range_size_veron_(pixels),Montipora.turgescens,6754,units,10,jmadin
range_size_veron_(pixels),Montipora.turtlensis,2696,units,10,jmadin
range_size_veron_(pixels),Montipora.undata,5479,units,10,jmadin
range_size_veron_(pixels),Montipora.venosa,6494,units,10,jmadin
range_size_veron_(pixels),Montipora.verrilli,461,units,10,jmadin
range_size_veron_(pixels),Montipora.verrucosa,6679,units,10,jmadin
range_size_veron_(pixels),Montipora.verruculosus,1436,units,10,jmadin
range_size_veron_(pixels),Montipora.vietnamensis,1509,units,10,jmadin
range_size_veron_(pixels),Moseleya.latistellata,2315,units,10,jmadin
range_size_veron_(pixels),Mussa.angulosa,907,units,10,jmadin
range_size_veron_(pixels),Mussismilia.braziliensis,168,units,10,jmadin
range_size_veron_(pixels),Mussismilia.harttii,168,units,10,jmadin
range_size_veron_(pixels),Mussismilia.hispida,168,units,10,jmadin
range_size_veron_(pixels),Mycedium.elephantotus,6669,units,10,jmadin
