trait,master_species,value,unit,resource_id,contributor_id
growth_form,Acropora divaricata,corymbose,cat,,jmadin
growth_form,Acropora donei,corymbose,cat,,jmadin
growth_form,Acropora downingi,arborescent_table,cat,,jmadin
growth_form,Acropora echinata,hispidose,cat,,jmadin
growth_form,Acropora efflorescens,tabular,cat,,jmadin
growth_form,Acropora elegans,tabular,cat,,jmadin
growth_form,Acropora elegantula,arborescent_table,cat,,jmadin
growth_form,Acropora elizabethensis,columnar,cat,,jmadin
growth_form,Acropora elseyi,hispidose,cat,,jmadin
growth_form,Acropora eurystoma,corymbose,cat,,jmadin
growth_form,Acropora exquisita,arborescent,cat,,jmadin
growth_form,Acropora fastigata,caespitose,cat,,jmadin
growth_form,Acropora fenneri,hispidose,cat,,jmadin
growth_form,Acropora filiformis,arborescent,cat,,jmadin
growth_form,Acropora florida,hispidose,cat,,jmadin
growth_form,Acropora formosa,arborescent,cat,,jmadin
growth_form,Acropora forskali,arborescent,cat,,jmadin
growth_form,Acropora gemmifera,digitate,cat,,jmadin
growth_form,Acropora glauca,corymbose,cat,,jmadin
growth_form,Acropora globiceps,digitate,cat,,jmadin
growth_form,Acropora gomezi,arborescent,cat,,jmadin
growth_form,Acropora grandis,arborescent,cat,,jmadin
growth_form,Acropora granulosa,tabular,cat,,jmadin
growth_form,Acropora haimei,arborescent,cat,,jmadin
growth_form,Acropora halmaherae,arborescent,cat,,jmadin
growth_form,Acropora hemprichii,arborescent,cat,,jmadin
growth_form,Acropora hoeksemai,arborescent_table,cat,,jmadin
growth_form,Acropora horrida,arborescent,cat,,jmadin
growth_form,Acropora humilis,digitate,cat,,jmadin
growth_form,Acropora hyacinthus,tabular,cat,,jmadin
growth_form,Acropora indiana,arborescent,cat,,jmadin
growth_form,Acropora indonesia,arborescent_table,cat,,jmadin
growth_form,Acropora inermis,arborescent,cat,,jmadin
growth_form,Acropora insignis,corymbose,cat,,jmadin
growth_form,Acropora irregularis,tabular,cat,,jmadin
growth_form,Acropora jacquelineae,tabular,cat,,jmadin
growth_form,Acropora japonica,tabular,cat,,jmadin
growth_form,Acropora kimbeensis,corymbose,cat,,jmadin
growth_form,Acropora kirstyae,arborescent,cat,,jmadin
growth_form,Acropora kosurini,corymbose,cat,,jmadin
growth_form,Acropora lamarcki,corymbose,cat,,jmadin
growth_form,Acropora latistella,corymbose,cat,,jmadin
growth_form,Acropora lianae,caespitose,cat,,jmadin
growth_form,Acropora listeri,arborescent_table,cat,,jmadin
growth_form,Acropora loisetteae,arborescent,cat,,jmadin
growth_form,Acropora lokani,corymbose,cat,,jmadin
growth_form,Acropora longicyathus,hispidose,cat,,jmadin
growth_form,Acropora loripes,hispidose,cat,,jmadin
growth_form,Acropora lovelli,arborescent,cat,,jmadin
growth_form,Acropora lutkeni,corymbose,cat,,jmadin
growth_form,Acropora macrostoma,corymbose,cat,,jmadin
growth_form,Acropora maryae,caespitose,cat,,jmadin
growth_form,Acropora massawensis,digitate,cat,,jmadin
growth_form,Acropora meridiana,arborescent,cat,,jmadin
growth_form,Acropora microclados,corymbose,cat,,jmadin
growth_form,Acropora microphthalma,arborescent,cat,,jmadin
growth_form,Acropora millepora,corymbose,cat,,jmadin
growth_form,Acropora minuta,encrusting,cat,,jmadin
growth_form,Acropora mirabilis,corymbose,cat,,jmadin
growth_form,Acropora monticulosa,digitate,cat,,jmadin
growth_form,Acropora mossambica,digitate,cat,,jmadin
growth_form,Acropora multiacuta,corymbose,cat,,jmadin
growth_form,Acropora nana,corymbose,cat,,jmadin
growth_form,Acropora nasuta,corymbose,cat,,jmadin
growth_form,Acropora natalensis,arborescent_table,cat,,jmadin
growth_form,Acropora navini,hispidose,cat,,jmadin
growth_form,Acropora nobilis,arborescent,cat,,jmadin
growth_form,Acropora ocellata,digitate,cat,,jmadin
growth_form,Acropora orbicularis,tabular,cat,,jmadin
growth_form,Acropora palifera,columnar,cat,,jmadin
growth_form,Acropora palmata,arborescent_table,cat,,jmadin
growth_form,Acropora palmerae,encrusting,cat,,jmadin
growth_form,Acropora paniculata,tabular,cat,,jmadin
growth_form,Acropora papillare,arborescent,cat,,jmadin
growth_form,Acropora parahemprichii,hispidose,cat,,jmadin
growth_form,Acropora parapharaonis,corymbose,cat,,jmadin
growth_form,Acropora parilis,branching,cat,,jmadin
growth_form,Acropora pectinatus,hispidose,cat,,jmadin
growth_form,Acropora pharaonis,tabular,cat,,jmadin
growth_form,Acropora pichoni,tabular,cat,,jmadin
growth_form,Acropora pinguis,arborescent,cat,,jmadin
growth_form,Acropora plana,tabular,cat,,jmadin
growth_form,Acropora plantaginea,corymbose,cat,,jmadin
growth_form,Acropora plumosa,arborescent_table,cat,,jmadin
growth_form,Acropora polystoma,tabular,cat,,jmadin
growth_form,Acropora prolifera,caespitose,cat,,jmadin
growth_form,Acropora prostrata,corymbose,cat,,jmadin
growth_form,Acropora proximalis,arborescent,cat,,jmadin
growth_form,Acropora pruinosa,arborescent,cat,,jmadin
growth_form,Acropora pulchra,arborescent,cat,,jmadin
growth_form,Acropora rambleri,tabular,cat,,jmadin
growth_form,Acropora retusa,corymbose,cat,,jmadin
growth_form,Acropora ridzwani,tabular,cat,,jmadin
growth_form,Acropora robusta,arborescent_table,cat,,jmadin
growth_form,Acropora rongelapensis,branching,cat,,jmadin
growth_form,Acropora rosaria,hispidose,cat,,jmadin
growth_form,Acropora roseni,arborescent,cat,,jmadin
growth_form,Acropora rudis,arborescent,cat,,jmadin
growth_form,Acropora rufus,arborescent,cat,,jmadin
growth_form,Acropora russelli,hispidose,cat,,jmadin
growth_form,Acropora samoensis,caespitose,cat,,jmadin
growth_form,Acropora sarmentosa,hispidose,cat,,jmadin
growth_form,Acropora scherzeriana,corymbose,cat,,jmadin
growth_form,Acropora schmitti,caespitose,cat,,jmadin
growth_form,Acropora secale,corymbose,cat,,jmadin
growth_form,Acropora sekiseiensis,hispidose,cat,,jmadin
growth_form,Acropora selago,corymbose,cat,,jmadin
growth_form,Acropora seriata,arborescent_table,cat,,jmadin
growth_form,Acropora simplex,tabular,cat,,jmadin
growth_form,Acropora solitaryensis,tabular,cat,,jmadin
growth_form,Acropora sordiensis,corymbose,cat,,jmadin
growth_form,Acropora spathulata,corymbose,cat,,jmadin
growth_form,Acropora speciosa,tabular,cat,,jmadin
growth_form,Acropora spicifera,tabular,cat,,jmadin
growth_form,Acropora squarrosa,corymbose,cat,,jmadin
growth_form,Acropora stoddarti,tabular,cat,,jmadin
growth_form,Acropora striata,hispidose,cat,,jmadin
growth_form,Acropora subglabra,hispidose,cat,,jmadin
growth_form,Acropora subulata,tabular,cat,,jmadin
growth_form,Acropora suharsonoi,corymbose,cat,,jmadin
growth_form,Acropora sukarnoi,tabular,cat,,jmadin
growth_form,Acropora tanegashimensis,tabular,cat,,jmadin
growth_form,Acropora tenella,caespitose,cat,,jmadin
growth_form,Acropora tenuis,corymbose,cat,,jmadin
growth_form,Acropora teres,arborescent,cat,,jmadin
growth_form,Acropora tizardi,caespitose,cat,,jmadin
growth_form,Acropora togianensis,arborescent,cat,,jmadin
growth_form,Acropora torihalimeda,arborescent,cat,,jmadin
growth_form,Acropora torresiana,digitate,cat,,jmadin
growth_form,Acropora tortuosa,arborescent,cat,,jmadin
growth_form,Acropora tumida,arborescent,cat,,jmadin
growth_form,Acropora turaki,hispidose,cat,,jmadin
growth_form,Acropora tutuilensis,tabular,cat,,jmadin
growth_form,Acropora valenciennesi,arborescent_table,cat,,jmadin
growth_form,Acropora valida,corymbose,cat,,jmadin
growth_form,Acropora variabilis,caespitose,cat,,jmadin
growth_form,Acropora variolosa,digitate,cat,,jmadin
growth_form,Acropora vaughani,arborescent,cat,,jmadin
growth_form,Acropora vermiculata,corymbose,cat,,jmadin
growth_form,Acropora verweyi,digitate,cat,,jmadin
growth_form,Acropora walindii,arborescent,cat,,jmadin
growth_form,Acropora wallaceae,arborescent,cat,,jmadin
growth_form,Acropora willisae,corymbose,cat,,jmadin
growth_form,Acropora yongei,arborescent,cat,,jmadin
growth_form,Agaricia agaricites,encrusting,cat,,jmadin
growth_form,Agaricia fragilis,laminar,cat,,jmadin
growth_form,Agaricia grahamae,tabular,cat,,jmadin
growth_form,Agaricia humilis,encrusting,cat,,jmadin
growth_form,Agaricia lamarcki,laminar,cat,,jmadin
growth_form,Agaricia tenuifolia,foliaceous,cat,,jmadin
growth_form,Agaricia undata,laminar,cat,,jmadin
growth_form,Alatotrochus rubescens,solitary,cat,,jmadin
growth_form,Alveopora allingi,encrusting,cat,,jmadin
growth_form,Alveopora daedalea,columnar,cat,,jmadin
growth_form,Alveopora excelsa,sub_massive,cat,,jmadin
growth_form,Alveopora fenestrata,massive,cat,,jmadin
growth_form,Alveopora gigas,columnar,cat,,jmadin
growth_form,Alveopora japonica,encrusting,cat,,jmadin
growth_form,Alveopora marionensis,columnar,cat,,jmadin
growth_form,Alveopora minuta,massive,cat,,jmadin
growth_form,Alveopora ocellata,laminar,cat,,jmadin
growth_form,Alveopora spongiosa,encrusting,cat,,jmadin
growth_form,Alveopora tizardi,massive,cat,,jmadin
growth_form,Alveopora verrilliana,columnar,cat,,jmadin
growth_form,Alveopora viridis,sub_massive,cat,,jmadin
growth_form,Anacropora forbesi,branching,cat,,jmadin
growth_form,Anacropora matthai,branching,cat,,jmadin
growth_form,Anacropora pillai,branching,cat,,jmadin
growth_form,Anacropora puertogalerae,branching,cat,,jmadin
growth_form,Anacropora reticulata,branching,cat,,jmadin
growth_form,Anacropora spinosa,branching,cat,,jmadin
growth_form,Anacropora spumosa,branching,cat,,jmadin
growth_form,Anomastraea irregularis,sub_massive,cat,,jmadin
growth_form,Anomocora carinata,massive,cat,,jmadin
growth_form,Anomocora fecunda,massive,cat,,jmadin
growth_form,Anthemiphyllia dentata,solitary,cat,,jmadin
growth_form,Anthemiphyllia frustum,solitary,cat,,jmadin
growth_form,Anthemiphyllia macrolobata,solitary,cat,,jmadin
growth_form,Anthemiphyllia multidentata,solitary,cat,,jmadin
growth_form,Anthemiphyllia pacifica,solitary,cat,,jmadin
growth_form,Anthemiphyllia pateracostata,solitary,cat,,jmadin
growth_form,Anthemiphyllia paterapatera,solitary,cat,,jmadin
growth_form,Anthemiphyllia spinifera,solitary,cat,,jmadin
growth_form,Archohelia rediviva,branching,cat,,jmadin
growth_form,Asterosmilia gigas,solitary,cat,,jmadin
growth_form,Asterosmilia marchadi,solitary,cat,,jmadin
growth_form,Asterosmilia prolifera,solitary,cat,,jmadin
growth_form,Astrangia atrata,encrusting,cat,,jmadin
growth_form,Astrangia browni,encrusting,cat,,jmadin
growth_form,Astrangia californica,encrusting,cat,,jmadin
growth_form,Astrangia conferta,encrusting,cat,,jmadin
growth_form,Astrangia costata,encrusting,cat,,jmadin
growth_form,Astrangia dentata,encrusting,cat,,jmadin
growth_form,Astrangia equatorialis,encrusting,cat,,jmadin
growth_form,Astrangia haimei,encrusting,cat,,jmadin
growth_form,Astrangia howardi,encrusting,cat,,jmadin
growth_form,Astrangia lajollaensis ,encrusting,cat,,jmadin
growth_form,Astrangia macrodentata,encrusting,cat,,jmadin
growth_form,Astrangia mercatoris,encrusting,cat,,jmadin
growth_form,Astrangia poculata,encrusting,cat,,jmadin
growth_form,Astrangia rathbuni,encrusting,cat,,jmadin
growth_form,Astrangia solitaria,encrusting,cat,,jmadin
growth_form,Astrangia woodsi,encrusting,cat,,jmadin
growth_form,Astreopora cucullata,encrusting,cat,,jmadin
growth_form,Astreopora expansa,laminar,cat,,jmadin
growth_form,Astreopora gracilis,massive,cat,,jmadin
growth_form,Astreopora incrustans,encrusting,cat,,jmadin
growth_form,Astreopora listeri,encrusting,cat,,jmadin
growth_form,Astreopora macrostoma,sub_massive,cat,,jmadin
growth_form,Astreopora moretonensis,encrusting,cat,,jmadin
growth_form,Astreopora myriophthalma,massive,cat,,jmadin
growth_form,Astreopora ocellata,massive,cat,,jmadin
growth_form,Astreopora randalli,encrusting,cat,,jmadin
growth_form,Astreopora scabra,massive,cat,,jmadin
growth_form,Astreopora suggesta,massive,cat,,jmadin
growth_form,Astroides calycularis,branching,cat,,jmadin
growth_form,Aulocyathus atlanticus,solitary,cat,,jmadin
growth_form,Aulocyathus juvenescens,solitary,cat,,jmadin
growth_form,Aulocyathus matricidus,solitary,cat,,jmadin
growth_form,Aulocyathus recidivus,solitary,cat,,jmadin
growth_form,Australocyathus vincentinus,solitary,cat,,jmadin
growth_form,Australogyra zelli,branching,cat,,jmadin
growth_form,Australomussa rowleyensis,massive,cat,,jmadin
growth_form,Balanophyllia bairdiana,solitary,cat,,jmadin
growth_form,Balanophyllia bayeri,solitary,cat,,jmadin
growth_form,Balanophyllia bonaespei,solitary,cat,,jmadin
growth_form,Balanophyllia buccina,solitary,cat,,jmadin
growth_form,Balanophyllia capensis,solitary,cat,,jmadin
growth_form,Balanophyllia caribbeana,solitary,cat,,jmadin
growth_form,Balanophyllia carinata,solitary,cat,,jmadin
growth_form,Balanophyllia cedrosensis,solitary,cat,,jmadin
growth_form,Balanophyllia cellulosa,solitary,cat,,jmadin
growth_form,Balanophyllia chnous,solitary,cat,,jmadin
growth_form,Balanophyllia corniculans,solitary,cat,,jmadin
growth_form,Balanophyllia cornu,solitary,cat,,jmadin
growth_form,Balanophyllia crassiseptum,solitary,cat,,jmadin
growth_form,Balanophyllia crassitheca,solitary,cat,,jmadin
growth_form,Balanophyllia cumingii,solitary,cat,,jmadin
growth_form,Balanophyllia cyathoides,solitary,cat,,jmadin
growth_form,Balanophyllia dentata,solitary,cat,,jmadin
growth_form,Balanophyllia desmophyllioides,solitary,cat,,jmadin
growth_form,Balanophyllia diademata,solitary,cat,,jmadin
growth_form,Balanophyllia diffusa,solitary,cat,,jmadin
growth_form,Balanophyllia dineta,solitary,cat,,jmadin
growth_form,Balanophyllia diomedeae,solitary,cat,,jmadin
growth_form,Balanophyllia dubia,solitary,cat,,jmadin
growth_form,Balanophyllia elegans,solitary,cat,,jmadin
growth_form,Balanophyllia elliptica,solitary,cat,,jmadin
growth_form,Balanophyllia elongata,solitary,cat,,jmadin
growth_form,Balanophyllia europaea,solitary,cat,,jmadin
growth_form,Balanophyllia floridana,solitary,cat,,jmadin
growth_form,Balanophyllia galapagensis,solitary,cat,,jmadin
growth_form,Balanophyllia gemma,solitary,cat,,jmadin
growth_form,Balanophyllia gemmifera,solitary,cat,,jmadin
growth_form,Balanophyllia generatrix,solitary,cat,,jmadin
growth_form,Balanophyllia gigas,solitary,cat,,jmadin
growth_form,Balanophyllia hadros,solitary,cat,,jmadin
growth_form,Balanophyllia imperialis,solitary,cat,,jmadin
growth_form,Balanophyllia iwayamaensis,solitary,cat,,jmadin
growth_form,Balanophyllia laysanensis,solitary,cat,,jmadin
growth_form,Balanophyllia malouiensis,solitary,cat,,jmadin
growth_form,Balanophyllia merguiensis,solitary,cat,,jmadin
growth_form,Balanophyllia palifera,solitary,cat,,jmadin
growth_form,Balanophyllia parallela,solitary,cat,,jmadin
growth_form,Balanophyllia parvula,solitary,cat,,jmadin
growth_form,Balanophyllia pittieri,solitary,cat,,jmadin
growth_form,Balanophyllia ponderosa,solitary,cat,,jmadin
growth_form,Balanophyllia profundicella,solitary,cat,,jmadin
growth_form,Balanophyllia rediviva,solitary,cat,,jmadin
growth_form,Balanophyllia regalis,solitary,cat,,jmadin
growth_form,Balanophyllia regia,solitary,cat,,jmadin
growth_form,Balanophyllia scabra,solitary,cat,,jmadin
growth_form,Balanophyllia scabrosa,solitary,cat,,jmadin
growth_form,Balanophyllia serrata,solitary,cat,,jmadin
growth_form,Balanophyllia stimpsonii,solitary,cat,,jmadin
growth_form,Balanophyllia taprobanae,solitary,cat,,jmadin
growth_form,Balanophyllia tenuis,solitary,cat,,jmadin
growth_form,Balanophyllia teres,solitary,cat,,jmadin
growth_form,Balanophyllia thalassae,solitary,cat,,jmadin
growth_form,Balanophyllia wellsi,solitary,cat,,jmadin
growth_form,Balanophyllia yongei,solitary,cat,,jmadin
growth_form,Barabattoia amicorum,massive,cat,,jmadin
growth_form,Barabattoia laddi,encrusting,cat,,jmadin
growth_form,Bathypsammia fallosocialis,solitary,cat,,jmadin
growth_form,Bathypsammia tintinnabulum,solitary,cat,,jmadin
growth_form,Blastomussa merleti,phaceloid,cat,,jmadin
growth_form,Blastomussa wellsi,phaceloid,cat,,jmadin
growth_form,Blastotrochus nutrix,solitary,cat,,jmadin
growth_form,Boninastrea boninensis,massive,cat,,jmadin
growth_form,Bourneotrochus stellulatus,solitary,cat,,jmadin
growth_form,Cantharellus doederleini,solitary,cat,,jmadin
growth_form,Cantharellus jebbi,solitary,cat,,jmadin
growth_form,Cantharellus noumeae,solitary,cat,,jmadin
growth_form,Caryophyllia abrupta,solitary,cat,,jmadin
growth_form,Caryophyllia abyssorum,solitary,cat,,jmadin
growth_form,Caryophyllia alaskensis,solitary,cat,,jmadin
growth_form,Caryophyllia alberti,solitary,cat,,jmadin
growth_form,Caryophyllia ambrosiaambrosia,solitary,cat,,jmadin
growth_form,Caryophyllia ambrosiacaribbeana,solitary,cat,,jmadin
growth_form,Caryophyllia antarctica,solitary,cat,,jmadin
growth_form,Caryophyllia antillarum,solitary,cat,,jmadin
growth_form,Caryophyllia arnoldi,solitary,cat,,jmadin
growth_form,Caryophyllia atlantica,solitary,cat,,jmadin
growth_form,Caryophyllia balaenacea,solitary,cat,,jmadin
growth_form,Caryophyllia barbadensis,solitary,cat,,jmadin
growth_form,Caryophyllia berteriana,solitary,cat,,jmadin
growth_form,Caryophyllia calveri,solitary,cat,,jmadin
growth_form,Caryophyllia capensis,solitary,cat,,jmadin
growth_form,Caryophyllia cincticulatus,solitary,cat,,jmadin
growth_form,Caryophyllia cornuformis,solitary,cat,,jmadin
growth_form,Caryophyllia cornulum,solitary,cat,,jmadin
growth_form,Caryophyllia corrugata,solitary,cat,,jmadin
growth_form,Caryophyllia crosnieri,solitary,cat,,jmadin
growth_form,Caryophyllia cyathus,solitary,cat,,jmadin
growth_form,Caryophyllia decamera,solitary,cat,,jmadin
growth_form,Caryophyllia dentata,solitary,cat,,jmadin
growth_form,Caryophyllia diomedeae,solitary,cat,,jmadin
growth_form,Caryophyllia eltaninae,solitary,cat,,jmadin
growth_form,Caryophyllia ephyala,solitary,cat,,jmadin
growth_form,Caryophyllia foresti,solitary,cat,,jmadin
growth_form,Caryophyllia grandis,solitary,cat,,jmadin
growth_form,Caryophyllia grayi,solitary,cat,,jmadin
growth_form,Caryophyllia hawaiiensis,solitary,cat,,jmadin
growth_form,Caryophyllia horologium,solitary,cat,,jmadin
growth_form,Caryophyllia inornata,solitary,cat,,jmadin
growth_form,Caryophyllia japonica,solitary,cat,,jmadin
growth_form,Caryophyllia jogashimaensis,solitary,cat,,jmadin
growth_form,Caryophyllia karubarica,solitary,cat,,jmadin
growth_form,Caryophyllia lamellifera,solitary,cat,,jmadin
growth_form,Caryophyllia mabahithi,solitary,cat,,jmadin
growth_form,Caryophyllia marmorea,solitary,cat,,jmadin
growth_form,Caryophyllia octonaria,solitary,cat,,jmadin
growth_form,Caryophyllia octopali,solitary,cat,,jmadin
growth_form,Caryophyllia paradoxus,solitary,cat,,jmadin
growth_form,Caryophyllia paucipalata,solitary,cat,,jmadin
growth_form,Caryophyllia pauciseptata,solitary,cat,,jmadin
growth_form,Caryophyllia perculta,solitary,cat,,jmadin
growth_form,Caryophyllia planilamellata,solitary,cat,,jmadin
growth_form,Caryophyllia polygona,solitary,cat,,jmadin
growth_form,Caryophyllia profunda,solitary,cat,,jmadin
growth_form,Caryophyllia quadragenaria,solitary,cat,,jmadin
growth_form,Caryophyllia quangdongensis,solitary,cat,,jmadin
growth_form,Caryophyllia ralphae,solitary,cat,,jmadin
growth_form,Caryophyllia rugosa,solitary,cat,,jmadin
growth_form,Caryophyllia sarsiae,solitary,cat,,jmadin
growth_form,Caryophyllia scillaemorpha,solitary,cat,,jmadin
growth_form,Caryophyllia scobinosa,solitary,cat,,jmadin
growth_form,Caryophyllia secta,solitary,cat,,jmadin
growth_form,Caryophyllia seguenzae,solitary,cat,,jmadin
growth_form,Caryophyllia sewelli,solitary,cat,,jmadin
growth_form,Caryophyllia smithii,solitary,cat,,jmadin
growth_form,Caryophyllia solida,solitary,cat,,jmadin
growth_form,Caryophyllia spinicarens,solitary,cat,,jmadin
growth_form,Caryophyllia spinigera,solitary,cat,,jmadin
growth_form,Caryophyllia squiresi,solitary,cat,,jmadin
growth_form,Caryophyllia stellula,solitary,cat,,jmadin
growth_form,Caryophyllia transversalis,solitary,cat,,jmadin
growth_form,Caryophyllia unicristata,solitary,cat,,jmadin
growth_form,Caryophyllia valdiviae,solitary,cat,,jmadin
growth_form,Caryophyllia zanzibarensis,solitary,cat,,jmadin
growth_form,Caryophyllia zopyros,solitary,cat,,jmadin
growth_form,Catalaphyllia jardinei,flabello_meandroid,cat,,jmadin
growth_form,Caulastrea connata,phaceloid,cat,,jmadin
growth_form,Caulastrea curvata,phaceloid,cat,,jmadin
growth_form,Caulastrea echinulata,phaceloid,cat,,jmadin
growth_form,Caulastrea furcata,phaceloid,cat,,jmadin
growth_form,Caulastrea tumida,phaceloid,cat,,jmadin
growth_form,Ceratotrochus franciscana,solitary,cat,,jmadin
growth_form,Ceratotrochus magnaghii,solitary,cat,,jmadin
growth_form,Cladocora arbuscula,phaceloid,cat,,jmadin
growth_form,Cladocora caespitosa,phaceloid,cat,,jmadin
growth_form,Cladocora debilis,phaceloid,cat,,jmadin
growth_form,Cladocora pacifica,phaceloid,cat,,jmadin
growth_form,Cladopsammia echinata,phaceloid,cat,,jmadin
growth_form,Cladopsammia eguchii,phaceloid,cat,,jmadin
growth_form,Cladopsammia gracilis,phaceloid,cat,,jmadin
growth_form,Cladopsammia manuelensis,phaceloid,cat,,jmadin
growth_form,Cladopsammia rolandi,phaceloid,cat,,jmadin
growth_form,Cladopsammia willeyi,phaceloid,cat,,jmadin
growth_form,Coeloseris mayeri,massive,cat,,jmadin
growth_form,Coenocyathus anthophyllites,encrusting,cat,,jmadin
growth_form,Coenocyathus bowersi,encrusting,cat,,jmadin
growth_form,Coenocyathus brooki,encrusting,cat,,jmadin
growth_form,Coenocyathus cylindricus,encrusting,cat,,jmadin
growth_form,Coenocyathus goreaui,encrusting,cat,,jmadin
growth_form,Coenocyathus parvula,encrusting,cat,,jmadin
growth_form,Coenosmilia arbuscula,hispidose,cat,,jmadin
growth_form,Coenosmilia inordinata,hispidose,cat,,jmadin
growth_form,Colangia immersa,encrusting,cat,,jmadin
growth_form,Colangia moseleyi,encrusting,cat,,jmadin
growth_form,Colpophyllia natans,sub_massive,cat,,jmadin
growth_form,Concentrotheca laevigata,solitary,cat,,jmadin
growth_form,Concentrotheca vaughani,solitary,cat,,jmadin
growth_form,Confluphyllia juncta,caespitose,cat,,jmadin
growth_form,Conocyathus gracilis,solitary,cat,,jmadin
growth_form,Conocyathus zelandiae,solitary,cat,,jmadin
growth_form,Conotrochus asymmetros,solitary,cat,,jmadin
growth_form,Conotrochus brunneus,solitary,cat,,jmadin
growth_form,Conotrochus funicolumna,solitary,cat,,jmadin
growth_form,Coscinaraea columna,sub_massive,cat,,jmadin
growth_form,Coscinaraea crassa,laminar,cat,,jmadin
growth_form,Coscinaraea exesa,columnar,cat,,jmadin
growth_form,Coscinaraea hahazimaensis,encrusting,cat,,jmadin
growth_form,Coscinaraea marshae,laminar,cat,,jmadin
growth_form,Coscinaraea mcneilli,laminar,cat,,jmadin
growth_form,Coscinaraea monile,sub_massive,cat,,jmadin
growth_form,Coscinaraea wellsi,laminar,cat,,jmadin
growth_form,Crispatotrochus cornu,solitary,cat,,jmadin
growth_form,Crispatotrochus curvatus,solitary,cat,,jmadin
growth_form,Crispatotrochus foxi,solitary,cat,,jmadin
growth_form,Crispatotrochus galapagensis,solitary,cat,,jmadin
growth_form,Crispatotrochus inornatus,solitary,cat,,jmadin
growth_form,Crispatotrochus irregularis,solitary,cat,,jmadin
growth_form,Crispatotrochus niinoi,solitary,cat,,jmadin
growth_form,Crispatotrochus rubescens,solitary,cat,,jmadin
growth_form,Crispatotrochus rugosus,solitary,cat,,jmadin
growth_form,Crispatotrochus squiresi,solitary,cat,,jmadin
growth_form,Crispatotrochus woodsi,solitary,cat,,jmadin
growth_form,Cryptotrochus brevipalus,solitary,cat,,jmadin
growth_form,Cryptotrochus carolinensis,solitary,cat,,jmadin
growth_form,Cryptotrochus javanus,solitary,cat,,jmadin
growth_form,Ctenactis albitentaculata,solitary,cat,,jmadin
growth_form,Ctenactis crassa,solitary,cat,,jmadin
growth_form,Ctenactis echinata,solitary,cat,,jmadin
growth_form,Ctenella chagius,sub_massive,cat,,jmadin
growth_form,Culicia australiensis,encrusting,cat,,jmadin
growth_form,Culicia cuticulata,encrusting,cat,,jmadin
growth_form,Culicia excavata,encrusting,cat,,jmadin
growth_form,Culicia fragilis,encrusting,cat,,jmadin
growth_form,Culicia hoffmeisteri,encrusting,cat,,jmadin
growth_form,Culicia quinaria,encrusting,cat,,jmadin
growth_form,Culicia rubeola,encrusting,cat,,jmadin
growth_form,Culicia smithii,encrusting,cat,,jmadin
growth_form,Culicia stellata,encrusting,cat,,jmadin
growth_form,Culicia subaustraliensis,encrusting,cat,,jmadin
growth_form,Culicia tenellanatalensis,encrusting,cat,,jmadin
growth_form,Culicia tenellatenella,encrusting,cat,,jmadin
growth_form,Culicia tenuisepes,encrusting,cat,,jmadin
growth_form,Culicia verreauxi,encrusting,cat,,jmadin
growth_form,Cyathelia axillaris,arborescent,cat,,jmadin
growth_form,Cyathotrochus herdmani,solitary,cat,,jmadin
growth_form,Cyathotrochus nascornatus,solitary,cat,,jmadin
growth_form,Cyathotrochus pileus,solitary,cat,,jmadin
growth_form,Cycloseris colini,solitary,cat,,jmadin
growth_form,Cycloseris erosa,solitary,cat,,jmadin
growth_form,Cycloseris patelliformis,solitary,cat,,jmadin
growth_form,Cynarina lacrymalis,solitary,cat,,jmadin
growth_form,Cyphastrea agassizi,massive,cat,,jmadin
growth_form,Cyphastrea chalcidicum,encrusting,cat,,jmadin
growth_form,Cyphastrea decadia,branching,cat,,jmadin
growth_form,Cyphastrea hexasepta,massive,cat,,jmadin
growth_form,Cyphastrea japonica,sub_massive,cat,,jmadin
growth_form,Cyphastrea microphthalma,massive,cat,,jmadin
growth_form,Cyphastrea ocellina,massive,cat,,jmadin
growth_form,Cyphastrea serailia,massive,cat,,jmadin
growth_form,Dactylotrochus cervicornis,digitate,cat,,jmadin
growth_form,Dasmosmilia lymani,solitary,cat,,jmadin
growth_form,Dasmosmilia valida,solitary,cat,,jmadin
growth_form,Dasmosmilia variegata,solitary,cat,,jmadin
growth_form,Deltocyathoides orientalis,solitary,cat,,jmadin
growth_form,Deltocyathoides stimpsonii,solitary,cat,,jmadin
growth_form,Deltocyathus agassizii,solitary,cat,,jmadin
growth_form,Deltocyathus andamanicus,solitary,cat,,jmadin
growth_form,Deltocyathus calcar,solitary,cat,,jmadin
growth_form,Deltocyathus cameratus,solitary,cat,,jmadin
growth_form,Deltocyathus corrugatus,solitary,cat,,jmadin
growth_form,Deltocyathus crassiseptum,solitary,cat,,jmadin
growth_form,Deltocyathus eccentricus,solitary,cat,,jmadin
growth_form,Deltocyathus halianthus,solitary,cat,,jmadin
growth_form,Deltocyathus heteroclitus,solitary,cat,,jmadin
growth_form,Deltocyathus italicus,solitary,cat,,jmadin
growth_form,Deltocyathus magnificus,solitary,cat,,jmadin
growth_form,Deltocyathus moseleyi,solitary,cat,,jmadin
growth_form,Deltocyathus murrayi,solitary,cat,,jmadin
growth_form,Deltocyathus nascornatus,solitary,cat,,jmadin
growth_form,Deltocyathus ornatus,solitary,cat,,jmadin
growth_form,Deltocyathus parvulus,solitary,cat,,jmadin
